timestamp_camera,people_count,timestamp_radar,total_energy,mean_energy,max_energy,active_cells,var_range,var_doppler,var_range_norm,var_doppler_norm,entropy,top1,top2,top3,top4,top5,peak_ratio_12,number_of_range_peaks,distance_between_top2_range_peaks,std_range_sum,std_doppler_sum,width_range,width_doppler,doppler_width_rel,energy_top5_ratio,doppler_pos_frac,time_diff_ms
2025-12-26 14:40:08.191,0,2025-12-26 14:40:08.205,17791.588522588525,55.59871413308914,5756.853479853478,130.0,6689712.036006207,3585866.748120489,0.0211338184351114,0.011328298793639,2.67728154962274,5756.853479853478,1986.7008547008545,1677.402930402931,1574.0,1352.8192918192926,2.897695174504474,0.0,0.0,2586.4477640204154,1893.6384945708328,15.0,19.0,1.0,0.6940232762858077,0.6967015527977839,14.0
2025-12-26 14:40:08.636,0,2025-12-26 14:40:08.627,189924.43223443223,593.5138507326008,85403.70085470086,149.0,954433483.1401026,945168435.3372293,0.0264596437834582,0.0262027899860681,1.6473891373204097,85403.70085470086,54049.258852258856,20105.40293040293,11976.853479853478,4102.0,1.5801086391979275,0.0,0.0,30893.90689343293,30743.59177677893,15.0,19.0,1.0,0.9247742065139798,0.2271790316192193,9.0
2025-12-26 14:40:09.099,0,2025-12-26 14:40:09.050,231415.0647130647,723.1720772283272,102737.0,134.0,1557529241.1184478,1349705709.1470425,0.0290839208578765,0.0252032083828283,1.4927806196577118,102737.0,55106.40293040293,40436.85347985348,23776.81929181929,2054.7008547008545,1.864338707241528,0.0,0.0,39465.54498696867,36738.341132215566,15.0,19.0,1.0,0.968440740168128,0.9816187805579284,49.0
2025-12-26 14:40:09.480,0,2025-12-26 14:40:09.472,611720.0439560441,1911.6251373626376,177950.0,146.0,9730691326.843824,8500914405.775355,0.0260038872387416,0.0227174834972056,1.548345752300635,177950.0,173325.40293040292,124997.8192918193,115456.85347985348,5508.598290598291,1.0266815884539038,0.0,0.0,98644.26656853312,92200.4035011526,15.0,19.0,1.0,0.9763268016040164,0.9899067386032964,8.0
2025-12-26 14:40:09.875,0,2025-12-26 14:40:09.895,7607.350427350428,23.772970085470085,2255.0,155.0,630411.1118655715,593218.9869203786,0.0108932385724407,0.0102505743134858,3.424683978135862,2255.0,476.0854700854701,425.4029304029309,254.8693528693529,197.1367521367521,4.736544468770346,2.0,5.0,793.984327216584,770.2071065112153,15.0,19.0,1.0,0.4743431421958089,0.7732120788003645,20.0
2025-12-26 14:40:10.254,0,2025-12-26 14:40:10.317,23567.336996336995,73.6479281135531,5207.853479853478,138.0,17499105.555949975,4145326.383720352,0.0315061130444797,0.0074634169863242,2.76425107742958,5207.853479853478,4109.0,3870.700854700856,2095.334554334554,1187.990231990232,1.2674260111589706,0.0,0.0,4183.193224792512,2036.0074616072388,15.0,19.0,1.0,0.6988858827553763,0.707667360441557,63.0
2025-12-26 14:40:10.693,0,2025-12-26 14:40:10.740,4013.065934065934,12.540831043956045,689.5750915750916,126.0,74094.01654319103,89338.0492648611,0.0046007702636627,0.0055473283761289,3.802305078120145,689.5750915750916,219.42124542124543,196.5409035409035,187.48473748473748,154.95604395604397,3.1426997428991026,2.0,6.0,272.2021611655408,298.8947126746492,15.0,19.0,1.0,0.3608159062840533,0.8244327670814368,47.0
2025-12-26 14:40:11.113,0,2025-12-26 14:40:11.162,5528.774114774115,17.27741910866911,422.1062271062271,141.0,140771.99240207678,94974.58234678223,0.0046053067623442,0.0031070604235193,3.923590796610753,422.1062271062271,359.2588522588524,338.74236874236874,326.7643467643468,296.1965811965812,1.1749361900230009,1.0,0.0,375.1959386801472,308.179464511804,15.0,19.0,1.0,0.3152721272171699,0.4546062270292941,49.0
2025-12-26 14:40:11.492,0,2025-12-26 14:40:11.585,25974.240537240537,81.16950167887668,9949.0,144.0,25201865.08487095,7777114.096161418,0.0373548473663359,0.0115274369192258,2.2690389639284234,9949.0,4496.853479853478,3246.7008547008545,1961.402930402931,824.8192918192926,2.212435883128208,0.0,0.0,5020.145922667084,2788.747764886853,15.0,19.0,1.0,0.7884263844948363,0.7708389400355639,93.0
2025-12-26 14:40:11.898,0,2025-12-26 14:40:11.796,7238.870573870574,22.621470543345545,2301.7008547008545,151.0,1200974.0513118156,312243.4804808083,0.0229188066281283,0.0059587032227854,3.313519580218219,2301.7008547008545,761.5750915750916,279.8852258852259,275.990231990232,248.6153846153846,3.022290093465962,0.0,0.0,1095.88961639018,558.7875092383582,15.0,19.0,1.0,0.5343052827505087,0.3667083569826274,102.0
