timestamp,raw
2026-01-02 11:42:05.187,242 164 18 17 8 1 13 13 1 1 5 4 5 13 26 8 34 5 10 1 2 10 8 10 4 2 25 20 8 2 18 0 601 193 29 2 2 4 25 52 26 29 18 5 1 10 18 2 121 37 8 10 5 1 13 10 10 17 10 13 5 8 2 5 349 144 32 10 17 26 13 5 13 97 25 5 18 13 5 4 104 1 25 1 13 8 2 16 16 61 45 1 13 8 4 13 65 45 5 20 5 5 4 8 10 41 25 5 9 2 1 32 481 122 8 2 5 2 1 5 5 20 20 8 10 25 1 2 1285 356 17 18 5 5 13 1 20 58 53 40 4 2 1 5 12097 2493 4 25 73 197 20 313 26 205 361 160 61 20 13 8 6617 1952 10 45 820 661 80 1525 436 26 117 137 58 58 58 40 45113 12025 50 58 1274 769 122 356 221 29 74 1 49 41 74 8 1450 305 13 36 244 197 16 45 8 34 29 4 10 5 4 5 509 261 13 1 20 5 13 25 5 20 4 5 5 8 17 8 452 50 5 5 10 2 13 5 5 2 1 5 8 25 13 5 657 185 20 20 10 10 8 25 5 5 2 10 17 17 5 10 241 90 29 5 5 2 13 25 13 10 5 29 61 25 9 8 461 116 5 17 13 13 13 34 9 2 5 17 45 25 4 1 425 125 8 17 1 9 1 0 0 1 4 10 25 13 5 5 425 173 34 2 9 13 10 29 5 2 1 4 10 29 5 1
2026-01-02 11:42:05.398,289 157 8 10 5 5 4 4 1 10 17 18 4 0 5 2 130 20 1 1 5 10 5 5 4 5 4 5 10 2 8 13 290 90 10 17 20 25 18 1 5 26 10 5 0 10 18 1 17 90 25 4 2 4 18 8 9 1 10 8 2 5 5 13 340 50 17 18 4 1 10 26 17 73 36 5 18 4 13 10 257 25 25 1 9 8 5 9 25 65 45 0 4 29 13 10 85 58 10 61 26 9 9 34 58 90 32 4 8 10 5 2 234 53 8 10 17 5 2 4 20 10 8 5 5 20 1 4 1205 346 5 10 17 10 5 52 52 52 18 1 40 5 2 10 9802 1994 5 52 109 40 146 244 65 104 58 25 53 58 4 17 10517 2900 5 145 1261 585 1332 1762 130 65 25 17 45 45 34 2 38857 9945 10 265 4450 5498 872 626 122 32 68 20 2 25 65 25 369 72 5 13 1124 1825 178 45 13 1 13 50 4 8 34 5 136 85 8 20 10 40 17 13 2 2 16 10 5 8 2 4 1037 233 18 25 9 13 18 10 8 17 4 10 8 2 13 17 562 149 13 16 13 8 5 2 5 10 5 0 5 2 29 18 97 26 10 13 5 5 10 8 5 18 4 1 4 1 5 26 981 265 26 53 13 2 5 16 13 13 5 0 0 1 4 10 592 229 17 8 0 8 13 4 18 1 4 17 4 5 10 5 548 173 4 5 10 1 16 20 29 17 5 4 5 13 20 5
2026-01-02 11:42:05.610,356 146 13 16 8 32 13 16 29 25 2 2 13 13 8 2 153 1 29 20 5 4 2 0 4 16 9 5 1 8 4 1 244 130 13 4 10 5 13 2 2 10 10 2 9 5 8 29 205 50 8 4 5 13 10 10 5 5 1 8 17 1 5 13 305 50 13 49 26 10 10 2 5 20 1 8 1 5 2 8 104 18 10 13 25 2 2 8 2 5 0 13 1 2 1 1 928 305 25 4 32 13 10 1 4 1 8 20 5 1 4 5 26 4 25 25 5 4 13 18 4 13 2 20 17 4 2 20 866 185 26 4 4 13 1 34 20 13 10 5 13 5 17 0 5125 884 17 53 65 40 314 122 25 41 50 49 50 25 4 17 10973 2621 5 61 565 442 1845 724 85 17 122 53 145 50 25 4 33092 8145 25 116 648 289 562 136 104 5 50 52 109 64 41 16 2861 850 17 2 40 68 9 58 34 4 18 26 25 5 13 5 545 130 29 25 10 5 13 25 17 13 1 9 10 13 2 4 866 229 18 34 18 5 10 17 5 2 5 2 26 10 4 1 400 85 8 9 2 2 2 16 10 13 5 18 8 2 2 10 725 277 4 10 13 10 5 41 34 13 1 17 5 2 1 5 596 85 8 25 5 10 5 16 13 9 8 10 10 4 4 8 68 45 16 18 25 18 8 10 13 2 8 18 5 1 8 25 656 164 5 20 17 10 8 20 8 5 8 5 2 5 9 10
2026-01-02 11:42:05.821,81 50 5 18 13 10 10 8 8 13 4 1 8 8 5 2 205 25 5 8 10 5 1 8 2 16 34 20 2 8 0 5 81 101 41 13 5 1 2 2 2 40 34 8 4 2 13 5 370 101 8 13 1 9 5 32 10 26 32 20 29 1 2 4 305 52 25 20 8 13 4 5 5 9 1 13 8 13 2 13 137 85 26 8 4 2 5 5 17 74 32 2 10 5 5 9 32 8 4 13 10 8 5 13 13 53 41 9 4 2 4 1 925 169 0 17 1 1 0 5 5 50 20 4 5 4 2 1 370 65 10 2 13 5 5 5 8 17 9 5 1 8 2 2 6085 1105 25 89 52 68 72 58 40 61 13 10 9 20 13 17 6290 1937 13 113 1201 890 1530 445 82 74 17 41 109 98 45 8 32980 8356 13 89 657 529 1921 325 100 5 20 125 100 61 2 4 2650 845 26 17 130 785 565 130 25 16 13 25 13 4 2 17 85 10 26 101 100 261 125 13 5 17 10 9 4 13 2 17 468 170 16 26 34 20 25 20 5 2 5 5 1 2 13 13 394 130 9 18 34 26 2 4 5 9 4 9 8 5 0 4 818 125 29 20 8 4 5 5 5 9 2 8 5 8 4 5 281 101 2 4 5 8 5 13 26 18 5 4 5 13 4 5 317 117 2 0 5 2 13 13 8 10 4 0 8 8 8 17 461 106 2 17 20 41 25 25 29 26 4 13 2 13 0 4
2026-01-02 11:42:06.032,18 36 13 13 13 13 8 41 25 25 2 10 5 2 5 2 277 90 9 1 2 1 0 1 17 2 2 2 10 1 16 5 144 34 0 5 5 16 4 5 2 17 5 8 10 8 10 5 146 65 17 13 9 8 5 25 20 13 20 5 20 1 5 5 269 10 72 29 1 9 5 5 29 80 34 9 8 10 5 8 338 242 74 10 9 5 5 10 8 8 4 5 5 17 8 10 145 89 20 5 4 5 34 40 13 20 41 18 2 5 16 5 549 97 10 10 1 5 50 121 18 89 74 32 20 8 5 13 409 170 8 34 34 25 8 4 10 41 45 52 18 10 8 1 5426 1117 13 40 146 521 29 149 41 50 25 68 13 20 73 37 8149 2500 10 26 400 1802 260 1305 338 53 8 25 16 29 50 52 40484 10370 13 34 401 641 173 725 338 34 2 74 26 5 25 26 1800 493 29 10 89 29 8 17 20 13 10 5 4 5 5 17 305 104 34 26 4 25 5 10 5 5 2 10 5 4 5 17 468 157 25 1 5 20 5 5 5 4 4 1 13 10 0 4 338 113 4 1 4 13 4 18 17 37 1 10 5 5 4 1 500 109 5 2 5 5 18 2 4 10 5 10 10 5 4 5 481 104 8 26 20 10 8 13 2 5 5 5 5 1 2 5 317 100 1 5 0 5 5 5 2 4 4 13 1 2 10 2 356 113 8 8 13 0 5 0 5 9 1 1 5 4 18 17
2026-01-02 11:42:06.243,4 26 13 9 29 13 8 17 1 8 26 2 1 4 1 5 377 144 13 5 5 4 2 5 9 34 26 13 1 8 17 18 377 61 17 10 2 5 2 1 2 0 8 9 10 5 4 17 290 8 17 1 2 5 10 10 2 4 25 5 2 26 2 1 250 41 9 50 25 10 13 5 13 85 29 1 5 16 9 5 170 145 41 1 2 1 5 10 5 29 13 13 1 5 5 9 529 101 25 16 2 4 5 5 34 9 5 13 10 8 13 4 232 85 5 10 1 2 1 5 9 10 1 10 13 29 18 5 1066 386 1 40 10 10 13 5 13 2 5 16 10 20 17 5 3625 801 1 29 234 653 1170 554 338 106 58 136 52 20 25 40 11101 2848 20 98 2250 4689 5780 1604 149 20 106 144 106 26 65 25 37321 8722 5 58 949 2106 1073 314 32 37 90 73 20 17 9 13 2074 533 20 4 17 32 9 4 9 20 40 29 4 4 1 10 292 65 17 29 2 5 1 5 5 9 17 34 5 5 1 10 313 74 13 1 5 5 5 8 2 4 13 8 8 0 13 13 353 146 16 18 13 9 5 9 5 10 2 4 1 2 1 13 433 65 5 2 2 8 13 10 2 5 2 2 10 4 10 8 530 170 1 17 5 18 32 25 8 5 5 2 1 8 1 5 421 100 29 20 4 1 8 5 1 5 5 4 5 0 1 2 205 37 50 41 5 8 5 10 26 17 1 10 5 5 5 5
2026-01-02 11:42:06.455,289 113 10 10 5 10 13 10 10 20 26 13 10 8 8 2 149 25 4 5 1 2 8 13 5 17 10 9 2 8 5 10 85 85 2 25 9 16 8 10 18 5 4 5 13 13 10 17 305 20 13 10 13 25 13 4 1 9 4 2 5 26 8 25 468 164 13 37 13 1 8 5 5 37 26 2 2 8 9 5 100 41 29 25 5 17 2 9 5 20 26 13 5 0 10 9 325 89 36 49 26 13 8 1 13 16 18 10 25 5 13 2 64 50 49 53 17 8 0 5 10 8 10 16 2 17 9 8 680 82 20 50 26 10 2 10 25 58 2 17 4 1 20 5 6869 1205 18 32 125 442 468 229 269 416 2 58 58 9 0 17 5652 1513 16 32 949 2314 1466 1625 757 340 4 49 80 50 5 5 33053 8282 2 16 754 1613 85 485 125 73 32 73 32 1 17 13 1321 386 8 20 29 25 9 17 13 5 5 1 1 1 26 9 1108 356 1 8 2 2 5 5 5 9 2 4 5 8 1 20 145 53 8 2 5 4 10 2 5 10 13 5 5 1 5 4 761 225 5 13 5 5 5 4 2 13 2 5 1 2 2 5 392 98 9 20 17 5 1 10 13 13 2 4 20 9 9 2 290 61 2 1 8 1 5 9 1 5 5 2 4 13 4 5 317 113 13 2 1 4 17 2 2 26 8 2 5 10 2 5 613 113 2 34 18 10 2 16 18 8 4 10 5 4 10 1
2026-01-02 11:42:06.666,146 65 18 10 2 10 20 5 1 20 4 4 4 1 1 5 386 157 13 17 2 13 17 8 5 25 17 4 5 4 5 2 178 130 25 50 10 32 18 9 10 17 13 5 9 2 9 5 404 81 9 32 5 9 10 10 8 13 1 5 5 18 9 4 180 52 4 36 20 1 17 16 1 5 0 10 2 2 5 5 170 41 4 9 8 5 17 16 2 13 20 17 5 4 5 0 820 250 9 17 17 10 5 1 4 25 16 5 2 5 17 5 89 2 13 8 4 8 10 8 1 2 8 1 2 5 1 2 1160 305 17 29 9 25 18 8 10 2 8 4 1 1 8 5 5389 1402 45 17 106 130 4 50 116 145 109 29 52 68 29 1 7432 2152 50 73 2592 4052 233 170 169 106 16 50 74 169 80 25 35090 8528 18 89 2056 3536 145 32 26 50 13 29 20 8 20 18 1098 325 32 5 52 50 5 17 13 29 2 2 0 5 4 1 586 149 1 32 13 8 17 17 9 10 2 1 4 5 13 9 100 65 20 10 4 4 9 16 5 4 2 4 5 2 10 5 1625 569 26 41 26 5 9 2 1 8 2 4 9 4 2 5 74 20 10 50 29 20 1 1 5 5 2 5 13 4 5 9 545 208 4 26 34 10 5 10 2 5 8 1 0 1 2 5 45 5 1 13 25 5 8 17 10 13 2 2 4 1 2 2 882 221 2 16 9 0 5 5 25 4 8 9 17 0 1 1
2026-01-02 11:42:06.877,157 52 34 20 18 5 5 20 10 13 8 5 5 0 5 1 85 4 40 10 5 8 10 5 4 10 5 5 1 5 4 10 325 281 73 1 1 4 1 1 8 25 10 5 1 2 10 1 265 41 25 32 10 10 2 13 10 18 13 2 2 13 2 8 205 20 10 8 8 13 4 10 9 16 10 20 2 2 20 2 122 125 41 36 16 10 32 25 5 5 10 26 20 2 13 1 85 13 13 20 53 29 20 13 2 5 13 17 5 17 13 2 250 113 5 10 29 17 10 4 1 5 5 13 10 1 13 8 977 298 5 13 9 16 13 8 45 20 10 13 13 1 26 18 6125 1450 25 17 17 272 109 64 925 410 41 61 20 1 10 10 4149 1480 17 45 1450 5525 1009 97 949 260 9 106 74 9 82 34 29257 7921 13 34 1970 5576 1130 65 45 34 2 125 34 13 40 2 1124 257 17 2 117 245 17 8 10 5 20 32 4 4 2 1 461 98 5 17 10 17 17 17 10 1 5 8 5 2 2 9 245 80 9 10 4 10 9 10 5 4 5 8 5 10 5 20 628 233 9 5 2 5 0 9 13 5 2 1 5 4 2 17 425 36 8 20 20 13 4 5 2 5 5 13 4 0 4 10 500 250 4 8 4 1 2 17 20 5 5 4 13 1 1 2 450 137 10 10 13 1 1 16 5 10 2 9 5 10 2 5 193 106 4 4 10 5 4 8 8 2 10 10 2 1 5 1
2026-01-02 11:42:07.088,116 9 2 5 4 5 5 5 4 17 5 5 5 1 13 41 353 73 1 5 2 17 4 5 0 0 5 9 5 5 20 20 13 34 13 8 10 18 0 1 2 61 16 5 5 17 13 20 121 37 1 16 9 9 17 5 13 52 34 2 25 13 13 34 445 113 1 8 20 26 13 10 20 97 13 13 17 5 16 10 125 25 2 9 1 20 52 20 8 8 0 5 13 1 5 5 369 61 5 5 5 10 13 10 5 13 5 10 5 5 1 5 450 125 2 10 5 13 2 2 20 5 2 2 1 13 10 5 706 212 10 5 2 2 2 13 89 52 50 13 1 10 10 2 8377 1625 8 53 185 144 136 68 674 740 306 53 5 9 10 13 2952 1168 5 100 1305 4005 505 370 1445 881 625 20 74 73 4 9 28288 7400 16 72 2069 7405 1125 2132 964 466 194 17 74 17 5 2 757 122 17 5 130 421 89 170 53 26 5 5 9 13 4 5 404 125 17 2 18 13 16 37 26 5 25 2 10 5 2 1 593 65 45 72 32 10 1 1 5 10 17 8 2 13 5 2 650 242 40 13 5 5 1 20 4 4 18 13 1 4 13 5 128 45 8 13 17 18 8 10 8 10 2 5 17 1 13 17 773 185 1 20 10 9 17 13 5 8 9 18 5 9 13 10 225 61 1 1 1 1 1 13 1 1 10 10 37 13 10 10 541 218 13 25 13 13 5 5 16 8 16 4 13 9 5 2
