timestamp,total_energy,mean_energy,max_energy,active_cells,var_range,var_doppler,var_range_norm,var_doppler_norm,entropy,top1,top2,top3,top4,top5,peak_ratio_12,number_of_range_peaks,distance_between_top2_range_peaks,std_range_sum,std_doppler_sum,width_range,width_doppler,doppler_width_rel,energy_top5_ratio,doppler_pos_frac
2026-01-02 11:39:14.298,9437.693834160169,29.49279323175053,894.3217576187101,150,370353.47229754925,513733.6179935868,0.004158001598884327,0.005767747205841706,3.9748343444539946,894.3217576187101,573.2551381998583,513.0049610205529,484.8029766123317,390.86392629340895,1.5600763046372483,2,4,608.5667361083329,716.7521314886945,15,19,1.0,0.3026426593121971,0.24468576255202754
2026-01-02 11:39:14.510,34202.06449326718,106.88145154145994,6255.320340184267,140,9247912.757383388,16986503.927059405,0.007905677261731999,0.01452109480004123,3.098205196904537,6255.320340184267,4337.333805811481,3972.4656272147413,2559.863926293409,2282.3217576187103,1.4422040406024277,2,3,3041.0381052172606,4121.468661419059,15,19,1.0,0.5674308187139536,0.19719015556708888
2026-01-02 11:39:14.721,70717.06591070163,220.99083097094257,17617.333805811482,146,42798875.97027835,52627068.831098385,0.008558228874402602,0.010523512354816408,2.8745370085669277,17617.333805811482,6918.981573352233,6087.55421686747,4691.010630758327,4631.863926293409,2.5462322191549602,1,0,6542.08498647628,7254.451656128007,15,19,1.0,0.5648812438503222,0.4570110394903695
2026-01-02 11:39:14.932,740479.6725726435,2313.998976789511,394652.8284904323,154,15361548930.822504,15469979833.642334,0.028016167596173844,0.02821392228612631,1.634924151841063,394652.8284904323,110072.19844082212,64932.03189227498,58017.628632175765,52261.194188518784,3.585399711105117,1,0,123941.71586202324,124378.37365732974,15,19,1.0,0.9182370655522877,0.9848281844942491
2026-01-02 11:39:15.143,201184.74627923462,628.7023321226081,66053.82849043232,134,1204941897.487521,684171423.3503035,0.029769806126597558,0.01690342967819972,2.007863120461448,66053.82849043232,63609.628632175765,29852.19844082211,6546.031892274982,6282.714386959603,1.0384249980830602,0,0,34712.27300952101,26156.670723742798,15,19,1.0,0.8566474597604844,0.9500845447148948
2026-01-02 11:39:15.354,387947.1679659815,1212.3348998936922,169164.62863217577,98,4272571739.0921984,3073874903.6404357,0.028388614136451603,0.020424010144698378,1.8620861929336994,169164.62863217577,80952.82849043232,32054.19844082211,31331.417434443654,27678.55421686747,2.0896691540823302,0,0,65364.91214017042,55442.53695169834,15,18,0.9473684210526315,0.87945384162376,0.9786577718190956
2026-01-02 11:39:15.566,674019.2863217576,2106.3102697554923,306042.62863217574,147,14728241739.064556,8720933865.148336,0.03241949582675268,0.01919633613132967,1.7985966442635477,306042.62863217574,150045.82849043232,50846.55421686747,39582.19844082211,38679.714386959604,2.039661026975425,1,0,121359.96761314893,93385.94040404764,15,19,1.0,0.86821985074163,0.9743080240204045
2026-01-02 11:39:15.777,139223.59461374913,435.073733167966,30544.82849043232,111,128480934.9404577,218428856.85017538,0.0066284655430713865,0.011268972722800004,2.9919614771659013,30544.82849043232,17373.031892274983,13580.92983699504,11884.753366406803,9783.55421686747,1.758174893123433,2,5,11334.943093834116,14779.338850238713,15,19,1.0,0.5973635290319017,0.8829339740408643
2026-01-02 11:39:15.988,242942.0262225372,759.1938319454288,77020.82849043232,150,1541787886.4580266,1046767486.6996193,0.026122776246246447,0.01773556082329768,2.0503599631809415,77020.82849043232,74077.62863217577,28940.55421686747,22401.031892274983,7992.198440822112,1.0397312915194632,1,0,39265.60691569693,32353.78628073721,15,19,1.0,0.8661829529643168,0.9769427248334885
2026-01-02 11:39:16.199,386665.6973777462,1208.330304305457,108172.82849043232,158,3076351709.6374726,2437601983.2416945,0.020576177317640883,0.016303899999433043,2.178975591493731,108172.82849043232,82492.62863217577,64057.03189227498,59215.55421686747,15188.563430191354,1.3113029646898515,2,4,55464.86914829488,49372.07695896229,15,19,1.0,0.8511916337393814,0.9661121257594566
2026-01-02 11:39:16.411,163827.5364989369,511.96105155917786,44001.03189227498,157,388219061.5193136,346798668.56136596,0.014464487612948301,0.012921222945523206,2.6766181748037403,44001.03189227498,25909.82849043232,18084.849043231752,13070.19418851878,7236.673281360737,1.69823709595459,2,4,19703.275400788407,18622.531207152424,15,19,1.0,0.6610767591962216,0.953783211739826
2026-01-02 11:39:16.622,186480.72218284907,582.7522568214033,65538.84904323175,154,654789559.7851764,569265667.4138557,0.018829286407295316,0.01636994074415642,2.3546652293809758,65538.84904323175,30898.031892274983,28142.19418851878,10248.828490432317,8319.673281360738,2.121133451856376,1,0,25588.856164064397,23859.28891257775,15,19,1.0,0.7676266759384275,0.9770152052737577
2026-01-02 11:39:16.833,174470.2104890149,545.2194077781716,61184.03189227498,106,689183519.4395509,505602464.5733941,0.022640828420487723,0.01660988448866413,2.3232499120753385,61184.03189227498,23222.673281360738,21681.849043231752,18644.55421686747,12508.828490432317,2.6346679019671955,1,0,26252.305030978725,22485.605719512965,15,19,1.0,0.786621031404141,0.9604367811616108
2026-01-02 11:39:17.044,277206.4075124025,866.2700234762578,103034.03189227499,115,1622733236.5200107,1283975049.707636,0.021117407581285066,0.016708984470561534,2.360697376946103,103034.03189227499,33070.55421686747,30978.673281360738,22569.849043231752,20761.82849043232,3.115582255338191,1,0,40283.163189104336,35832.597585266354,15,18,0.9473684210526315,0.7590550983737716,0.9701222182466137
2026-01-02 11:39:17.256,168565.8632175762,526.7683225549256,34266.75761871014,136,412504865.803934,227056862.17664322,0.014517432584003898,0.00799089407820858,2.816849579839183,34266.75761871014,31104.849043231752,13983.563430191354,12357.628632175762,11010.031892274983,1.1016532364803517,2,4,20310.215799048863,15068.406092770503,15,19,1.0,0.6093928429862101,0.9254704189740725
2026-01-02 11:39:17.467,115477.76257973068,360.8680080616584,11437.545003543586,94,103522724.64864108,91340593.02344303,0.007763167781129012,0.006849629888273219,3.3145120652861393,11437.545003543586,10917.031892274983,10728.010630758326,10532.673281360738,8004.84904323175,1.0476789952071017,2,4,10174.611768939445,9557.227266495394,15,19,1.0,0.4470134223074183,0.9112583783822055
2026-01-02 11:39:17.678,102313.75549255846,319.73048591424515,25083.673281360738,146,156274834.7835235,132520645.78124054,0.01492866581940869,0.012659469055147931,2.747446660828214,25083.673281360738,20226.157335223244,8076.084337349397,6455.795889440114,5581.031892274982,1.2401600989070245,1,0,12500.993351871022,11511.761193720122,15,19,1.0,0.6394325222516751,0.9677778936956029
2026-01-02 11:39:17.889,137276.1814316088,428.9880669737775,43684.545003543586,155,339298684.8012445,312255955.4856193,0.018004944879040863,0.01656991765224252,2.3708660918623887,43684.545003543586,27492.673281360738,16345.84904323175,10045.031892274983,8863.96527285613,1.5889522476215105,1,0,18420.062019473346,17670.76556025854,15,19,1.0,0.7753134111345531,0.9388690386101106
2026-01-02 11:39:18.101,49144.73281360736,153.577290042523,9875.417434443654,156,23158734.158805322,18607795.59280187,0.00958872494395117,0.0077044380979175335,3.1919497932985115,9875.417434443654,7338.795889440114,3138.0106307583274,2730.9652728561305,2437.6286321757616,1.3456454687140396,1,0,4812.352247997368,4313.6754157912565,15,19,1.0,0.5192991476109353,0.8929567127963218
2026-01-02 11:39:18.312,28949.533664068036,90.46729270021261,4215.795889440114,153,6600688.993626316,7108186.268140942,0.007876007589544508,0.008481558372138558,3.3349179296703664,4215.795889440114,3360.0843373493976,1874.599574769667,1667.4174344436542,1580.5634301913537,1.2546696648586175,1,0,2569.1806074362144,2666.118202207273,15,19,1.0,0.43864128567829025,0.9601876400075345
2026-01-02 11:39:18.523,31681.194897236,99.0037340538625,6119.795889440114,153,7903516.409961136,10344261.762472449,0.007874396026353054,0.010306148490475448,3.20680021868797,6119.795889440114,3775.2197023387666,2916.252303330971,1719.673281360737,1600.545003543586,1.6210436403601225,1,0,2811.319336176724,3216.2496424364276,15,19,1.0,0.5091817474795132,0.9085822373796992
2026-01-02 11:39:18.734,54083.57264351523,169.0111645109851,5607.545003543586,100,18411000.19758873,18333194.37529176,0.00629428839549235,0.006267688412920533,3.390627461480787,5607.545003543586,5319.9652728561305,5110.795889440114,3595.0843373493976,3289.2551381998583,1.0540566932182263,1,0,4290.804143466436,4281.727966054332,15,19,1.0,0.4238374892960617,0.8618988506395846
2026-01-02 11:39:18.945,44639.69170800851,139.4990365875266,11241.795889440113,152,26001521.20220441,19780215.760249697,0.013048373622006025,0.009926328677329394,2.857703079593487,11241.795889440113,5161.084337349397,5004.255138199858,3912.2197023387666,2966.9652728561305,2.1781848841500304,1,0,5099.16867755955,4447.4954480302395,15,19,1.0,0.6336585056457495,0.8143201717253828
2026-01-02 11:39:19.157,36179.48051027639,113.06087659461373,6512.417434443654,144,10730703.298656024,16650241.054539185,0.008197917312904767,0.012720256595123661,3.1398668995031263,6512.417434443654,5504.252303330971,3252.0843373493976,2941.2551381998583,2151.2197023387666,1.1831611407967972,2,5,3275.775221021129,4080.4706903173787,15,19,1.0,0.5627838937565368,0.8240263759424079
2026-01-02 11:39:19.368,45585.46420978029,142.45457565556342,6489.795889440114,136,15210248.365494153,16674799.016149685,0.007319535849792922,0.008024312703774458,3.327746428796059,6489.795889440114,4879.084337349397,4845.563430191353,3354.2197023387666,2545.2551381998583,1.3301257860536222,1,0,3900.031841600034,4083.4787885024803,15,19,1.0,0.48510898991294016,0.8271664550460641
2026-01-02 11:39:19.579,24858.75690999291,77.68361534372784,2957.5634301913537,150,2875459.941324133,3309551.4115616893,0.00465316557874554,0.005355626933990951,3.653084126972939,2957.5634301913537,2885.7958894401136,1945.599574769667,1465.929836995039,777.9652728561304,1.02486923659876,1,0,1695.7181196543643,1819.2172524362475,15,19,1.0,0.4035943567322475,0.7964943314326695
2026-01-02 11:39:19.790,27176.3635719348,84.92613616229625,4556.929836995039,151,4890015.849852026,6849856.199381669,0.006621060843444965,0.009274676413641294,3.2243716911598224,4556.929836995039,2846.7958894401136,2283.7533664068037,2053.599574769667,2010.925584691708,1.600722360846763,1,0,2211.3380225221167,2617.2229938202954,15,19,1.0,0.5060281231483305,0.8590286004620418
2026-01-02 11:39:20.002,19305.396881644218,60.32936525513818,5202.010630758327,153,3260008.9931411576,4669280.0110384505,0.008747044369813852,0.012528308822941269,3.292982892212753,5202.010630758327,1831.599574769667,1365.5634301913537,951.7143869596032,772.2523033309709,2.8401462319675774,1,0,1805.5494989451709,2160.851686497352,15,19,1.0,0.5243684130438464,0.9244435601211933
2026-01-02 11:39:20.213,33320.25301204819,104.12579066265059,4418.929836995039,137,6470194.284252627,14856567.9447148,0.0058277476871664135,0.013381411079071356,3.1842672348712804,4418.929836995039,4155.563430191353,3516.8788093550675,2327.252303330971,1918.1672572643515,1.0633768227165514,1,0,2543.6576586193014,3854.4218690634784,15,19,1.0,0.4902961460475439,0.8127930654800788
2026-01-02 11:39:20.424,22721.120481927708,71.0035015060241,4286.417434443654,143,5538817.527178075,6429147.28564591,0.010728958578742537,0.012453570565534243,3.1721660964125626,4286.417434443654,2403.0106307583274,2380.5634301913537,1525.6286321757616,1353.7143869596032,1.7837696511101946,1,0,2353.469253501748,2535.5763221890816,15,19,1.0,0.5259130826770901,0.8410153358281781
2026-01-02 11:39:20.635,24724.41034727144,77.26378233522325,4101.167257264352,151,5108899.098466015,7790089.307001849,0.008357481801536821,0.012743553622964091,3.013673250808992,4101.167257264352,3324.8788093550675,2824.2551381998583,2197.929836995039,1492.6435152374202,1.2334787198029118,1,0,2260.28739289189,2791.073146121729,15,19,1.0,0.563850638346555,0.6112443270096996
2026-01-02 11:39:20.847,17061.990077958893,53.318718993621545,2761.1672572643515,147,1873633.2137912866,4334515.8298333995,0.0064361359097969105,0.014889538026241208,3.2869621277435894,2761.1672572643515,2327.8788093550675,2013.5634301913537,1368.0106307583274,674.9815733522324,1.1861301568478728,2,4,1368.8072230198402,2081.9500065643747,15,19,1.0,0.5360219798003115,0.7641990676595186
2026-01-02 11:39:21.058,36304.19277108433,113.45060240963853,5334.010630758327,148,11663908.911797661,16513644.440056305,0.008849740787118575,0.012529373630252106,3.164521349843999,5334.010630758327,3691.417434443654,3356.8788093550675,2823.0843373493976,2464.252303330971,1.4449762795685526,1,0,3415.246537484177,4063.698369718932,15,19,1.0,0.48671082226377177,0.9083940612373157
2026-01-02 11:39:21.269,16249.447200566974,50.779522501771794,2547.252303330971,156,1604263.2140028332,1566175.6217863741,0.006075729679880496,0.005931482830333079,3.5267564660088673,2547.252303330971,1395.5634301913537,1099.2197023387669,1096.929836995039,984.0843373493976,1.8252501091834121,1,0,1266.5951263141799,1251.4693850775473,15,19,1.0,0.43835642667010555,0.7600246772827653
2026-01-02 11:39:21.480,40974.714386959604,128.04598245924876,7807.219702338767,143,24214647.996373277,20106379.44879289,0.014422690704517087,0.011975730228291211,2.719187926614648,7807.219702338767,6971.252303330971,6854.795889440114,5744.084337349397,1475.8788093550672,1.1199163884238186,1,0,4920.838139623501,4484.01376545533,15,19,1.0,0.7041716208032018,0.9307554319250994
2026-01-02 11:39:21.692,21409.12615166548,66.90351922395463,3144.5634301913537,140,2690835.2761308528,4636362.513561929,0.005870691107071965,0.01011531713552808,3.3435715978123284,3144.5634301913537,2370.0106307583274,1561.599574769667,1480.9383416017008,1477.929836995039,1.326814061244893,1,0,1640.3765653443274,2153.2214269698156,15,19,1.0,0.468727296164536,0.8242635950404863
2026-01-02 11:39:21.903,32920.20836286321,102.87565113394753,8264.417434443654,146,9670110.999157414,13959306.9300136,0.00892290580804937,0.012880677470301551,2.9720461666834033,8264.417434443654,3615.5634301913537,2685.6286321757616,2221.7533664068037,1709.929836995039,2.2857896408151173,1,0,3109.680208503346,3736.215589338174,15,19,1.0,0.5618826131452609,0.8166551540315411
2026-01-02 11:39:22.114,33203.913536498934,103.76222980155917,5607.252303330971,127,9238078.753846137,14474100.270674314,0.008379210710620345,0.013128437118392539,2.9144334746259615,5607.252303330971,5509.563430191353,3618.929836995039,2564.8788093550675,1717.599574769667,1.0177307829152638,1,0,3039.4207924942107,3804.4842318866713,15,19,1.0,0.5727705541015824,0.8556752444497824
2026-01-02 11:39:22.325,46257.08221119773,144.5533819099929,10399.563430191354,135,22448265.348747518,41039380.43006836,0.010491227802652329,0.019179811102668632,2.6970066446625482,10399.563430191354,7148.929836995039,5695.981573352233,3686.8788093550675,3222.0432317505315,1.4547021256766484,1,0,4737.960040855929,6406.198594335673,15,19,1.0,0.6518655185377032,0.6971890970843274
2026-01-02 11:39:22.537,48421.28065201985,151.31650203756203,8857.92983699504,130,19491008.420382004,41257293.88021506,0.008313076289139187,0.017596577052986628,2.7962027722616316,8857.92983699504,8488.563430191354,6387.8788093550675,4342.043231750532,2647.7533664068037,1.043513417769715,1,0,4414.862219863945,6423.184092038392,15,19,1.0,0.6345178867840732,0.7581136718108525
2026-01-02 11:39:22.748,33630.57335223246,105.09554172572643,4719.417434443654,141,11077630.065431036,13031465.88602674,0.009794410791037138,0.011521916632279803,3.1270285283315884,4719.417434443654,4717.929836995039,3734.0106307583274,1839.9815733522325,1662.1672572643515,1.0003153072425854,1,0,3328.307387461536,3609.9121715114816,15,19,1.0,0.4957841948807065,0.7979875302877433
2026-01-02 11:39:22.959,24348.10418143161,76.08782556697378,3541.929836995039,126,4771041.70400621,9478728.559435252,0.008047906276127417,0.01598894409141972,2.8689032000245054,3541.929836995039,3522.8788093550675,3264.5634301913537,2584.0432317505315,1833.1672572643515,1.0054078010257905,1,0,2184.271435514874,3078.75438439562,15,19,1.0,0.6056562948667601,0.6702882753471363
2026-01-02 11:39:23.170,13948.25159461375,43.58828623316797,2866.929836995039,132,1737493.9820555388,1583701.1321161545,0.008930664288054007,0.00814017388814665,3.1795237582225724,2866.929836995039,1620.7533664068037,1125.925584691708,928.5442948263643,813.6555634301914,1.7688871708773488,2,3,1318.1403499079827,1258.4518791420492,15,19,1.0,0.5273642073670433,0.7173291598290079
2026-01-02 11:39:23.381,12202.56555634302,38.13301736357194,2142.0106307583274,149,1298458.4117651768,1695442.733704552,0.008720185934134766,0.011386252917013093,3.3932551055841467,2142.0106307583274,1248.1672572643515,833.929836995039,749.1984408221119,743.8788093550673,1.7161246766329419,1,0,1139.4991934026004,1302.0916763824857,15,19,1.0,0.46852319283157434,0.7423061688412906
2026-01-02 11:39:23.593,13577.695960311836,42.430299875974484,3660.2551381998583,141,2340017.5371476617,1502540.7803550959,0.012693078129861207,0.008150309651780348,3.2301243569816407,3660.2551381998583,1023.5634301913536,757.1764705882354,605.929836995039,602.3203401842666,3.5759924888211403,1,0,1529.7115862631301,1225.7817017540667,15,19,1.0,0.4897182287476668,0.4941961712440344
2026-01-02 11:39:23.804,13917.28632175762,43.49151975549256,2955.0106307583274,138,3135147.9996210746,1400125.4959714361,0.01618634985099519,0.00722866069347633,3.3519379684898274,2955.0106307583274,1102.198440822112,1096.929836995039,988.8256555634302,893.734939759036,2.6810150707086393,1,0,1770.6349142669346,1183.268987158641,15,19,1.0,0.5056085892906148,0.7780924059229403
2026-01-02 11:39:24.015,17254.72430900071,53.92101346562722,2664.0106307583274,147,3425228.1334098014,1824251.5638263696,0.011504651120218815,0.006127293418100917,3.47160672292564,2664.0106307583274,1387.7533664068037,1177.1764705882354,1127.734939759036,1080.0843373493976,1.9196571200934014,2,4,1850.7371864772701,1350.6485715486356,15,19,1.0,0.4309984681112567,0.6815787588612237
2026-01-02 11:39:24.226,18720.646350106304,58.5020198440822,6026.929836995039,134,4049050.514369857,6156194.863596769,0.011553445409227215,0.017565911077846677,2.761626932831883,6026.929836995039,2424.5634301913537,1148.3338058114812,1094.8788093550672,1053.7533664068037,2.4857794033942393,1,0,2012.2252643205375,2481.1680442075603,15,19,1.0,0.6275669669221866,0.8018712744415286
2026-01-02 11:39:24.438,7215.268603827073,22.547714386959605,925.7533664068037,129,297151.0544165237,296538.61737158836,0.005707846288496789,0.005696082249763235,3.4922224107144255,925.7533664068037,713.929836995039,672.1764705882354,550.1984408221119,340.970942593905,1.2967007658652316,1,0,545.1156339865182,544.5535945814593,15,19,1.0,0.4439237446692867,0.6657357261904494
2026-01-02 11:39:24.649,7870.977321048902,24.596804128277817,796.1672572643515,130,298873.1979677507,646580.8861721021,0.004824248255694931,0.010436756234722736,3.5647903898553075,796.1672572643515,668.929836995039,623.0106307583274,581.5634301913536,500.87880935506735,1.1902104125594057,1,0,546.6929649883476,804.1025346136537,15,19,1.0,0.40281528395272037,0.7504880492427022
2026-01-02 11:39:24.860,19008.554216867473,59.401731927710856,4748.929836995039,133,3648374.477321166,5181178.639751125,0.010097206476706623,0.014339380686787917,2.8833808692161536,4748.929836995039,3420.5634301913537,1061.599574769667,980.3338058114812,957.925584691708,1.3883472515310102,1,0,1910.0718513504057,2276.2202529085635,15,19,1.0,0.5875960951594835,0.7868054481047507
2026-01-02 11:39:25.071,12105.302622253717,37.829070694542864,2503.417434443654,115,2396789.322337993,942333.9983638672,0.016356054893171986,0.006430630536148614,3.2902667890209547,2503.417434443654,903.0106307583274,842.6286321757616,780.5442948263643,728.929836995039,2.772301176940265,1,0,1548.1567499248883,970.7388929902145,15,19,1.0,0.4757031698334007,0.7233524595355695
2026-01-02 11:39:25.283,19902.28703047484,62.194646970233876,5570.010630758327,133,8202986.205951254,5761398.667063499,0.02070932818771218,0.014545275686298594,2.6847495492838034,5570.010630758327,4512.417434443654,1346.8788093550672,1193.6286321757616,1161.7143869596032,1.2343739717519797,1,0,2864.085579369313,2400.2913712846403,15,19,1.0,0.6926163748208609,0.8726372115616017
2026-01-02 11:39:25.494,5814.103472714387,18.16907335223246,870.8788093550673,119,199831.17519457702,215817.83492715182,0.005911500481436205,0.006384425422270146,3.4851794942902563,870.8788093550673,620.6555634301914,388.7533664068037,330.86392629340895,285.56343019135363,1.4031595955421043,3,8,447.02480378003304,464.5619817926902,15,19,1.0,0.4294239184757358,0.6872645269816094
2026-01-02 11:39:25.705,29839.552799433022,93.2486024982282,8992.417434443654,136,17143018.889842182,11389200.765226815,0.019253189410785077,0.012791121620959075,2.698560842623084,8992.417434443654,3896.0106307583274,2793.6286321757616,2316.8788093550675,1879.7143869596032,2.308109059931144,1,0,4140.4128888121995,3374.788995659849,15,19,1.0,0.6661845781438608,0.8538809582807686
2026-01-02 11:39:25.916,5666.543586109143,17.707948706591072,1436.8788093550672,128,243795.03550139102,224118.90732446313,0.007592562758325351,0.0069797847429037595,3.2426702703256916,1436.8788093550672,784.5442948263643,358.1672572643515,277.29907866761164,277.25230333097096,1.831482070328797,1,0,493.75604857195526,473.4119847706257,15,19,1.0,0.5530958503746072,0.6118693368875608
2026-01-02 11:39:26.127,11587.428065201986,36.21071270375621,4695.010630758327,122,2440815.0313717695,2530679.46103876,0.018178613958704088,0.018847903009508244,2.7563513446340626,4695.010630758327,918.7143869596032,753.8256555634302,620.8788093550673,455.1793054571226,5.110413744897261,1,0,1562.3107985838699,1590.810944467871,15,19,1.0,0.6423866233479962,0.8348299107863254
2026-01-02 11:39:26.339,8523.561304039686,26.636129075124018,1723.8788093550672,105,809925.0150329894,665605.3533845828,0.011148145659064919,0.009161669652446119,2.866339487364245,1723.8788093550672,1165.9383416017008,1053.1672572643515,947.4174344436542,424.04323175053156,1.4785334248339586,1,0,899.9583407208299,815.8464030591682,15,19,1.0,0.6235005398384283,0.7923520453787688
2026-01-02 11:39:26.550,19358.720765414597,60.49600239192061,7070.010630758327,141,6485315.00084221,7636070.922780608,0.0173052454774471,0.020375892579582285,2.545817885289839,7070.010630758327,2155.8788093550675,1998.1672572643515,1463.4174344436542,1165.7143869596032,3.279410048503629,1,0,2546.628163050548,2763.34415568901,15,19,1.0,0.7156045426064391,0.8837896032440142
2026-01-02 11:39:26.761,27363.942593905027,85.5123206059532,9547.417434443654,138,23431533.223074995,11658528.783812128,0.0312927237279165,0.015569920962172436,2.137519871362182,9547.417434443654,7819.010630758327,2968.6286321757616,1914.7143869596032,677.1984408221119,1.2210518549348073,0,0,4840.612897461952,3414.458783440229,15,19,1.0,0.8378532971438594,0.9220518717137993
2026-01-02 11:39:26.972,8297.363571934799,25.929261162296246,1651.8788093550672,117,397128.74831789534,828054.4802310588,0.005768343127651063,0.012027591531948186,3.3658782940975516,1651.8788093550672,924.1672572643515,427.7533664068037,390.7349397590361,390.17647058823536,1.787424079752667,2,3,630.1815201336003,909.9749887942298,15,19,1.0,0.45613414557059234,0.7524215935316211
2026-01-02 11:39:27.184,6585.717930545713,20.580368532955355,870.734939759036,113,494525.5144084697,186008.10792208227,0.011402037155924433,0.004288699563596188,3.3923996454285987,870.734939759036,743.8788093550673,594.3869596031184,403.7115520907158,400.9383416017009,1.170533329901924,2,4,703.225080901179,431.2865728516044,15,19,1.0,0.4576039596884861,0.6772896657585863
2026-01-02 11:39:27.395,23433.61445783132,73.23004518072288,6540.255138199858,139,12509995.978210704,5660887.889770085,0.022781305564830923,0.010308749659849905,2.6247777571038826,6540.255138199858,4976.417434443654,2156.6286321757616,1344.1672572643515,1222.1764705882354,1.3142497035982112,1,0,3536.9472682259066,2379.2620473100656,15,19,1.0,0.6930064059001368,0.5067494676367392
2026-01-02 11:39:27.606,27324.097802976612,85.38780563430191,10187.417434443654,126,16602851.672724701,10727998.500111546,0.02223775932692356,0.014369016444144766,2.51810821275115,10187.417434443654,3312.6286321757616,2270.0106307583274,1993.1672572643515,1154.2551381998583,3.075327350458056,1,0,4074.6597002356775,3275.3623463842205,15,19,1.0,0.692336824046225,0.8434776228084432
2026-01-02 11:39:27.817,35931.16371367824,112.2848866052445,11315.417434443654,127,34463366.27985918,15813824.921189701,0.026694090571065754,0.012248823034095666,2.5739577597379855,11315.417434443654,6935.010630758327,2937.2551381998583,2682.6286321757616,1456.1672572643515,1.6316366386311807,1,0,5870.550764609669,3976.6600208201985,15,19,1.0,0.7048610864557106,0.8171551035691454
