timestamp,raw
2025-12-26 15:01:38.214,433 116 9 4 5 5 5 1 5 25 5 9 1 1 2 10 541 136 10 40 5 1 4 4 5 10 1 4 2 1 2 0 25 16 20 17 13 5 1 2 10 4 17 4 1 2 5 1 306 193 26 13 13 10 8 1 1 8 8 5 9 5 2 1 49 5 34 26 10 4 5 1 13 37 13 17 10 5 1 4 130 41 25 29 5 5 5 5 1 9 40 5 5 5 5 5 461 157 5 34 5 5 16 10 5 2 2 2 5 1 1 2 90 32 4 4 29 25 5 29 4 29 20 1 5 1 1 9 298 40 5 20 65 170 9 20 26 9 34 40 1 5 13 13 6250 1205 5 16 98 50 360 260 157 64 52 73 36 17 50 25 7604 1844 2 137 3145 2725 3242 2600 769 64 29 45 58 74 74 18 26525 6658 17 25 1130 1424 1145 1440 416 50 10 40 18 25 50 10 962 305 18 25 1 10 13 4 25 29 5 10 2 5 5 13 1818 586 16 18 5 10 2 4 20 5 9 10 13 5 13 9 145 50 16 8 10 8 1 8 4 9 13 5 1 13 4 5 922 305 13 10 9 9 4 5 1 0 4 10 1 5 20 4 193 25 1 16 1 5 5 17 25 4 1 5 1 2 20 10 241 117 9 20 10 5 1 5 5 13 10 8 8 1 4 13 941 234 17 13 18 13 8 10 41 61 10 5 1 5 10 4 196 82 25 9 1 2 5 4 20 40 16 2 0 2 9 2
2025-12-26 15:01:38.426,64 36 18 20 5 1 1 4 2 9 1 10 4 5 9 10 746 180 5 9 8 13 18 13 5 5 5 1 4 25 5 2 101 18 0 9 17 17 5 2 10 8 1 10 4 5 17 5 365 153 20 25 41 20 20 4 10 4 9 5 5 5 8 1 256 17 25 9 13 5 5 10 13 17 5 5 1 1 2 4 317 58 17 2 5 8 8 0 9 4 13 8 1 13 5 5 170 20 13 8 2 13 2 2 4 10 1 9 5 5 25 5 265 98 32 8 5 13 13 5 29 26 9 2 10 2 5 4 1205 173 41 25 13 20 61 145 45 58 34 8 5 10 0 5 9050 1666 17 53 410 404 1954 1570 369 277 50 40 34 13 10 9 7748 2309 40 50 130 1241 1348 338 405 325 149 148 25 32 17 52 42050 10345 65 1 1765 3645 529 34 296 260 117 61 9 8 29 40 3413 857 10 16 98 85 4 1 52 80 17 8 5 8 8 9 89 18 29 32 20 2 2 18 16 17 4 1 9 8 13 1 337 68 0 4 10 8 4 8 10 10 1 5 5 8 9 5 900 317 34 1 18 4 1 4 13 20 34 10 5 8 17 2 272 40 2 1 10 1 5 4 9 20 26 10 17 5 1 2 521 181 8 5 4 2 4 9 10 17 9 10 13 1 5 8 226 9 20 13 1 25 10 4 5 2 18 0 16 5 8 4 585 162 2 10 20 10 29 17 2 5 2 4 5 17 4 2
2025-12-26 15:01:38.637,337 97 4 10 2 5 26 16 10 4 1 1 5 2 5 10 74 0 1 5 1 5 13 34 5 5 5 2 2 5 2 2 260 146 9 5 4 10 8 2 5 17 5 4 1 2 1 1 53 5 0 10 16 5 10 5 4 8 10 10 0 5 5 13 314 45 4 2 2 5 4 10 13 20 13 9 10 5 10 10 325 153 26 9 8 5 4 1 1 5 10 5 2 9 13 13 100 26 10 0 5 5 20 1 10 10 5 0 5 5 16 8 565 136 17 8 8 8 68 68 8 5 0 4 9 5 1 2 985 257 37 1 41 360 241 317 64 25 26 10 5 9 9 13 13325 2957 4 37 260 1730 985 229 122 314 73 25 9 5 10 26 8224 2173 13 65 1513 4325 1009 1280 1157 653 208 26 34 16 37 65 33476 8145 40 41 1028 3600 680 745 530 225 109 25 32 68 5 10 2018 477 1 9 104 680 196 45 52 18 13 8 4 17 13 18 45 0 10 29 20 20 37 4 10 4 5 5 0 2 10 13 1730 596 41 10 10 9 10 17 4 1 2 2 4 16 10 17 293 50 2 25 25 5 5 1 13 4 4 1 1 5 2 2 185 85 5 10 34 5 8 10 1 1 4 1 4 13 18 2 596 113 10 25 13 2 4 1 2 2 5 10 5 9 2 2 481 181 85 18 5 4 2 1 13 17 8 1 4 10 8 2 250 49 20 29 13 1 2 20 5 1 13 5 10 10 16 2
2025-12-26 15:01:38.848,74 16 20 17 10 5 5 2 10 5 18 5 1 5 8 5 157 17 10 41 5 5 2 1 5 13 5 2 13 13 4 5 45 80 9 4 10 10 8 10 5 1 5 10 1 1 10 1 313 109 9 1 2 1 26 20 5 5 1 13 1 10 2 4 37 1 29 17 5 4 9 9 20 13 17 10 2 5 8 4 500 117 16 13 26 40 2 5 5 20 10 10 5 25 9 13 160 65 16 13 29 13 1 4 2 8 17 2 10 20 20 8 153 10 13 29 26 20 1 1 17 8 10 8 4 5 5 5 842 272 18 18 8 26 449 370 73 25 41 9 5 9 4 9 4282 965 29 5 314 1297 730 260 425 225 25 5 9 5 9 20 5653 1690 29 52 73 1762 656 74 514 136 5 26 5 13 1 17 27737 6757 26 109 842 548 794 241 32 16 34 1 4 10 37 50 1621 370 1 5 146 676 389 34 20 4 29 25 1 17 13 5 676 157 13 16 8 2 9 4 9 5 4 8 2 8 1 0 617 181 17 17 4 4 16 2 5 8 5 5 5 2 0 2 493 164 5 5 1 10 9 1 4 5 2 2 2 8 1 5 145 9 10 4 0 17 26 8 5 5 9 1 5 5 29 10 202 85 2 13 10 2 2 2 8 29 25 1 1 16 17 5 405 109 2 2 2 5 17 16 10 29 25 5 10 20 13 1 520 181 10 10 5 25 5 34 16 52 26 26 9 16 9 5
2025-12-26 15:01:39.059,13 2 5 1 5 8 8 2 10 17 0 2 1 10 1 8 689 117 1 4 13 9 2 10 5 1 5 5 4 1 10 5 34 10 1 2 5 10 13 26 25 1 17 4 5 8 2 5 394 136 0 25 20 13 2 18 17 17 25 2 9 2 4 1 74 20 10 13 5 2 1 8 13 8 2 2 1 1 5 5 169 45 37 4 2 1 5 13 5 1 2 5 2 1 10 10 205 53 25 49 10 8 5 10 17 8 5 2 0 2 5 17 181 10 2 5 4 9 1 4 2 8 4 4 5 1 1 1 1681 488 18 18 17 25 36 45 4 10 29 8 4 9 5 9 7444 1490 65 26 29 106 650 800 873 612 170 17 65 53 8 25 5330 1370 65 49 578 841 1233 1378 1352 601 98 90 116 80 41 8 34666 8585 17 41 578 2536 1061 40 137 32 10 37 58 5 41 4 1296 324 5 9 41 325 250 53 4 2 5 17 10 5 9 5 369 89 16 8 10 2 0 5 10 2 1 0 8 1 0 10 250 73 5 37 26 18 4 1 5 9 5 8 2 2 1 13 740 269 8 9 4 2 0 5 13 5 20 5 8 5 10 2 392 18 29 8 5 13 20 4 2 5 9 1 2 5 2 0 180 116 17 17 13 17 17 5 17 41 13 13 18 4 4 5 484 173 29 37 17 1 20 5 8 13 5 18 5 8 4 1 610 265 25 37 10 18 5 1 16 17 13 13 9 2 4 5
2025-12-26 15:01:39.271,369 117 20 10 2 2 10 2 10 9 13 5 5 13 10 9 104 4 9 13 5 10 13 25 10 13 8 5 17 18 20 8 305 45 9 10 5 4 8 13 18 0 13 8 10 16 5 17 17 26 36 10 1 1 8 5 8 2 5 5 18 4 1 1 292 73 18 41 17 16 10 10 4 8 4 10 2 8 5 4 185 37 18 25 13 4 8 5 8 20 2 2 10 1 10 5 73 82 2 17 8 1 8 2 2 2 8 10 10 5 5 5 229 100 2 2 13 13 2 5 5 5 4 8 5 10 1 13 1352 400 8 5 9 5 17 13 5 5 1 5 8 1 8 10 9409 2129 49 40 10 605 1717 548 72 45 36 17 5 2 5 10 6953 1681 25 17 361 3026 3898 1490 194 272 164 37 25 50 20 17 37381 9314 25 10 1117 2521 410 81 29 64 58 25 45 89 2 13 605 212 5 4 73 80 5 5 9 4 13 8 25 16 29 5 1354 340 4 5 16 5 10 2 16 26 5 5 2 9 25 4 178 29 29 10 10 5 2 10 5 1 17 13 1 0 8 0 520 193 34 9 4 13 10 5 13 17 5 2 8 1 4 2 293 50 5 5 2 4 16 10 4 4 5 4 5 2 5 8 965 244 1 20 10 17 8 41 13 8 8 13 4 2 1 2 97 17 16 9 16 25 13 20 29 4 2 4 1 1 17 2 884 244 0 2 10 25 17 20 25 13 25 9 1 17 1 2
2025-12-26 15:01:39.482,169 13 2 5 2 5 4 1 9 10 0 5 17 4 5 8 677 180 13 4 2 18 18 13 5 5 2 1 8 9 13 10 577 37 9 9 17 2 20 20 17 1 1 5 1 10 5 13 113 10 1 10 1 1 0 8 5 17 5 5 8 4 8 5 242 25 5 5 8 13 10 37 5 8 18 5 5 26 41 5 490 194 20 8 8 2 5 8 5 17 13 5 1 20 25 8 137 17 5 10 13 16 10 5 5 2 8 5 9 20 10 5 1396 260 2 17 10 8 10 1 4 5 1 5 13 29 2 5 212 72 25 5 18 58 18 25 58 32 5 2 5 5 4 5 8405 1741 49 65 85 773 932 146 85 116 40 25 25 4 9 1 7610 2018 17 61 170 2249 2129 74 208 65 26 25 4 20 18 25 34901 8117 2 16 520 2425 477 18 338 265 26 5 10 5 26 16 850 232 25 5 137 362 58 0 4 37 16 5 16 2 5 10 221 13 10 2 4 5 2 5 9 5 1 1 5 13 4 1 1130 425 37 16 25 17 2 2 13 40 40 5 13 9 8 5 164 13 5 1 10 1 4 5 25 20 5 1 13 16 1 2 353 128 26 17 20 2 1 4 4 13 9 9 9 5 20 13 650 136 18 26 5 20 10 32 13 13 34 1 5 1 10 25 298 101 16 40 13 10 5 10 8 45 20 2 2 8 4 5 500 185 4 17 13 13 18 25 41 17 25 1 2 5 10 8
2025-12-26 15:01:39.693,4 5 13 13 17 26 1 5 9 18 10 5 17 9 8 5 841 277 20 5 4 9 17 34 25 20 16 5 5 0 18 5 121 73 18 17 5 4 5 13 2 13 16 8 8 8 5 4 98 41 10 25 10 8 10 10 8 5 25 10 5 25 8 8 1241 289 8 5 5 4 2 5 5 5 1 17 0 26 20 1 80 17 13 10 2 25 5 4 5 9 2 2 1 5 8 5 125 73 25 2 5 4 1 4 17 10 0 5 13 2 10 8 612 101 18 13 18 10 5 20 9 5 5 4 10 0 1 5 425 101 1 5 20 32 18 1 5 32 25 4 1 5 5 13 4580 872 5 32 625 1306 725 185 65 82 58 9 4 17 1 17 6642 1970 34 73 1514 2258 2117 757 205 37 53 0 25 53 17 17 33293 8290 20 26 533 538 194 117 72 58 5 10 13 20 2 5 625 136 9 17 5 104 109 18 10 32 25 8 13 2 4 10 656 85 10 5 4 13 1 4 10 41 13 10 2 9 5 1 202 130 32 17 20 20 13 8 10 5 5 1 1 5 17 8 730 178 18 0 10 5 5 1 5 17 8 5 5 4 5 16 1025 265 2 8 5 13 1 2 2 18 9 1 8 2 1 2 290 68 2 2 2 5 4 2 9 5 4 1 5 1 4 1 1017 290 5 1 16 13 2 8 1 9 20 10 9 13 5 5 8 4 2 17 29 18 9 1 8 1 17 5 26 10 8 2
2025-12-26 15:01:39.904,106 36 17 5 5 8 20 9 4 9 1 5 32 1 4 4 346 113 29 2 13 25 20 17 41 20 10 17 2 10 0 8 20 10 13 20 13 8 2 1 10 4 5 5 5 5 2 8 277 80 1 4 10 1 5 5 2 8 4 5 10 4 0 0 100 9 8 37 34 26 20 9 5 8 5 2 1 5 10 4 545 233 26 5 10 5 25 5 1 5 0 1 5 4 5 2 65 10 1 5 20 18 10 1 13 1 0 5 4 0 1 2 1053 269 5 9 4 4 1 2 4 4 2 0 9 20 5 5 866 225 18 26 16 17 34 1 5 5 13 10 10 10 29 4 11729 2642 13 18 178 461 298 256 34 25 25 20 9 41 1 4 3645 1192 17 34 64 386 97 232 17 20 5 34 5 17 13 13 34901 9169 26 29 641 949 53 250 40 25 37 32 13 17 8 8 1700 410 13 41 61 89 26 5 10 4 10 17 13 8 4 4 9 16 5 5 10 16 10 8 10 34 9 13 2 5 1 2 808 164 2 0 5 2 13 8 4 10 17 4 4 5 8 20 274 53 1 10 13 13 5 5 26 17 16 5 4 10 41 20 1000 377 5 4 5 16 2 25 13 1 20 5 4 4 2 10 50 2 18 2 5 8 4 5 9 17 1 2 1 2 8 5 794 305 25 10 5 10 2 4 4 37 29 10 10 20 2 5 169 25 20 17 25 13 13 17 29 64 25 8 26 17 9 5
2025-12-26 15:01:40.116,250 117 0 5 20 4 0 1 2 10 4 5 18 9 5 8 313 29 10 26 10 4 20 26 13 5 0 2 5 29 5 17 130 85 9 8 1 2 10 2 5 8 5 9 5 8 1 4 36 20 2 1 4 1 5 1 10 5 1 4 20 2 10 4 337 80 13 1 8 8 4 18 1 1 2 17 5 4 5 5 170 82 5 18 32 32 9 5 13 5 0 5 4 4 8 2 544 221 20 20 16 9 9 2 9 9 4 5 0 10 1 4 514 181 17 0 2 1 0 1 1 8 1 2 2 1 13 2 1181 226 9 10 1 5 9 8 17 29 32 34 10 5 5 2 8485 1690 13 18 260 196 53 26 170 333 73 29 20 8 9 36 6994 1681 2 50 4010 9410 832 106 361 218 52 170 100 26 34 106 37673 8857 5 29 2341 9685 2173 9 153 9 100 125 113 10 16 32 1828 493 25 2 68 370 90 17 9 17 16 29 5 8 1 5 233 52 5 2 4 13 17 20 16 10 10 18 10 2 10 2 1600 485 5 34 8 26 18 17 9 10 17 5 17 18 5 0 81 2 5 1 1 8 29 34 52 61 32 5 4 5 4 2 514 202 9 2 8 45 17 16 10 32 13 2 1 1 5 4 245 25 25 4 5 5 10 2 1 20 40 8 2 1 5 4 512 218 9 1 5 18 10 5 17 41 16 4 1 1 5 2 157 81 13 20 18 18 5 4 0 1 17 8 13 13 0 5
