timestamp,raw
2025-12-29 13:54:05,37 81 26 4 10 8 5 25 34 17 18 2 18 2 2 10 425 49 13 17 8 18 25 41 18 50 10 10 5 9 10 18 137 85 8 8 10 9 10 26 26 13 5 13 5 1 10 8 221 25 10 26 20 26 5 4 1 4 5 17 5 5 10 5 85 61 18 10 5 1 2 17 40 41 17 29 8 2 13 5 200 50 20 17 32 17 1 5 0 29 29 20 17 4 1 5 117 106 40 5 2 9 1 10 8 5 5 5 2 8 10 20 477 101 5 1 4 1 5 5 18 9 2 5 1 9 10 18 260 72 10 2 1 13 9 13 2 8 1 2 1 4 1 1 10141 7514 676 73 109 64 5 10 85 116 74 25 32 10 17 9 7778 17082 2953 320 180 244 9 58 277 269 225 25 73 18 13 13 28249 4361 514 82 58 26 17 17 117 89 64 2 17 9 0 5 1377 305 9 5 20 10 8 25 4 4 2 5 5 1 8 10 901 306 20 1 10 20 5 25 25 26 5 8 9 4 16 8 244 25 17 9 9 5 16 20 8 5 2 1 10 0 5 5 900 269 20 18 4 18 2 5 4 9 5 5 25 5 2 0 164 65 2 17 13 5 5 5 25 25 8 13 4 8 1 2 394 82 9 8 1 13 10 1 4 16 13 2 2 4 8 1 410 125 5 1 4 5 5 13 5 8 9 0 10 2 10 8 265 100 0 4 5 0 1 2 18 26 5 5 1 9 4 26
2025-12-29 13:54:05,153 72 4 1 1 8 2 1 17 18 18 2 16 10 2 18 170 29 1 9 5 4 4 2 2 1 10 1 2 1 40 26 845 162 0 16 5 1 0 2 2 16 18 2 1 5 16 17 8 17 10 4 17 17 5 5 20 1 8 4 2 4 2 1 325 101 1 2 2 5 4 16 17 17 0 8 5 2 9 5 50 1 8 9 17 13 9 13 1 13 10 8 5 18 8 0 242 162 32 9 2 5 10 13 8 2 8 5 8 9 5 5 400 122 1 1 1 10 5 5 9 40 8 4 2 10 10 4 296 58 5 5 1 13 10 10 17 1 4 5 8 10 17 10 4981 1249 37 4 17 10 65 85 68 85 13 25 52 10 10 17 10034 10917 313 68 97 4 225 269 261 146 8 10 34 45 49 13 38025 15250 205 18 13 5 65 125 208 74 13 10 10 13 10 4 2797 629 16 4 10 10 2 18 13 26 25 13 5 1 13 10 90 16 2 1 2 8 1 13 37 10 18 13 5 1 1 2 740 356 5 5 4 20 10 5 4 9 5 13 4 10 8 18 245 52 29 1 20 17 10 5 29 26 2 5 5 4 20 36 890 221 17 2 9 13 8 4 9 1 1 4 1 5 13 13 397 116 10 10 10 1 1 1 5 8 2 9 10 8 5 17 461 125 13 8 4 10 4 13 16 25 13 8 4 25 13 2 200 37 18 1 2 18 1 5 18 5 13 20 1 25 13 5
2025-12-29 13:54:05,340 58 26 49 34 10 2 5 16 26 13 4 1 1 2 20 221 104 26 45 32 17 9 25 1 5 10 5 5 9 13 13 229 64 8 25 26 5 4 5 5 16 5 5 1 25 13 25 212 50 1 5 16 26 1 8 4 10 8 26 1 1 2 5 193 50 5 2 5 17 13 17 20 20 10 34 4 2 8 10 346 72 10 5 2 1 4 4 1 4 5 25 20 9 5 10 125 80 13 16 29 8 18 13 13 20 5 10 5 8 5 5 306 89 5 32 13 8 5 0 10 13 5 1 10 4 0 10 653 193 8 45 18 10 17 18 17 25 2 10 25 17 2 2 6964 41 250 13 25 61 50 40 80 73 10 1 2 10 1 5 21257 28233 1825 146 148 157 340 74 324 157 100 1 9 34 32 8 50877 28093 845 85 85 101 104 37 200 109 26 4 0 29 25 5 1321 349 1 26 13 4 17 10 2 5 10 1 10 9 40 17 377 73 9 32 41 20 16 20 18 17 0 10 13 13 10 20 545 106 5 4 8 13 5 4 8 9 5 9 8 13 26 10 289 98 17 8 20 4 2 4 5 10 5 9 8 10 10 13 673 169 4 10 9 4 2 4 18 10 9 10 2 5 9 0 689 145 18 18 8 1 5 20 10 1 17 18 5 10 26 5 130 65 0 17 10 8 2 9 5 16 9 2 5 4 34 25 377 72 2 4 10 9 10 20 25 16 8 9 2 20 29 17
2025-12-29 13:54:05,421 85 17 2 25 1 5 8 20 20 2 5 1 2 2 8 196 85 5 4 4 10 5 5 1 13 17 10 5 2 13 1 290 65 1 0 5 5 17 25 41 16 4 8 2 4 4 9 305 25 13 17 8 29 17 8 8 9 8 4 5 1 5 5 245 113 20 16 13 20 5 9 8 2 18 26 2 2 13 5 125 1 25 17 9 13 5 2 5 2 10 1 2 9 13 20 169 113 65 18 1 13 9 10 16 29 5 10 4 2 2 5 289 50 8 10 20 10 10 10 13 18 26 8 4 5 1 8 754 442 32 5 1 10 10 18 20 10 2 10 16 10 8 2 17728 16493 1000 10 9 9 34 136 146 72 5 10 5 13 5 13 2210 30925 5525 18 13 100 82 260 493 178 5 16 37 73 49 17 19649 530 884 5 16 20 41 97 208 125 8 1 0 29 29 13 2034 290 10 10 5 10 5 0 2 4 5 20 2 1 2 10 485 97 13 8 10 1 8 17 18 20 29 13 20 13 18 2 394 146 13 25 16 25 17 5 8 17 29 45 29 41 8 4 697 261 8 1 0 13 5 5 16 8 26 16 13 1 2 1 261 148 18 4 4 1 2 5 16 18 10 5 13 5 20 5 689 157 10 4 1 8 1 2 1 4 20 4 5 2 1 5 170 61 25 9 8 5 20 10 10 37 26 5 5 10 1 13 650 181 40 26 32 17 2 5 17 1 13 0 4 5 1 2
2025-12-29 13:54:06,425 208 37 17 9 8 5 17 40 64 17 5 1 2 5 5 89 9 5 0 9 4 5 1 0 10 8 10 8 2 2 5 232 100 20 5 2 5 2 20 41 25 16 13 4 5 5 5 377 81 25 10 2 10 2 10 5 0 5 2 2 5 5 17 73 65 16 5 17 2 2 18 32 17 2 13 2 1 0 17 97 4 25 10 1 9 9 18 5 13 4 1 10 9 4 10 65 50 29 1 1 10 2 1 1 4 5 5 10 5 5 1 340 100 5 1 5 13 4 9 25 25 26 10 5 5 1 5 1314 360 5 13 9 13 4 5 8 4 2 5 25 13 9 25 5128 1381 290 16 58 53 117 89 50 40 10 45 45 25 10 10 8840 15041 1933 146 181 241 626 272 113 98 26 20 49 52 26 13 34325 15217 545 45 101 74 205 136 90 53 29 13 18 10 1 8 2161 640 40 16 5 10 17 10 2 13 13 13 25 10 13 4 449 109 5 20 1 1 13 26 25 20 10 13 4 2 1 5 481 149 5 9 25 17 17 13 4 5 8 0 8 10 0 9 481 100 1 2 1 2 5 4 5 20 5 2 5 10 2 10 488 173 13 9 9 1 2 8 20 5 2 2 20 8 20 1 596 117 9 9 2 5 2 8 8 10 8 2 5 8 1 4 305 106 10 4 2 5 10 2 2 10 1 5 5 1 10 20 578 221 18 8 2 10 2 0 20 13 5 25 20 4 25 9
2025-12-29 13:54:06,740 145 1 2 0 20 2 10 25 10 5 2 1 5 8 4 10 41 20 4 17 13 13 5 5 13 5 2 2 17 8 4 208 18 25 13 10 5 4 13 13 8 1 13 26 40 25 8 68 41 65 5 5 1 2 13 13 10 10 5 17 40 13 29 689 244 37 2 5 5 18 18 25 20 10 13 5 8 5 10 58 26 5 5 9 4 1 1 8 20 2 1 0 4 8 8 305 160 20 17 10 4 5 13 2 2 1 8 4 1 5 8 1058 340 58 5 5 10 5 9 34 20 20 2 2 5 5 5 1258 370 20 5 4 8 5 8 1 25 10 8 4 5 13 4 6100 4937 377 1 40 29 58 53 40 68 8 36 34 1 36 25 3185 1873 1818 61 170 113 265 244 17 50 65 136 125 13 53 16 30770 5825 333 34 50 13 45 13 17 5 5 40 34 1 1 2 2785 954 25 1 13 4 13 10 13 40 13 5 8 5 10 9 170 17 26 9 4 5 9 37 25 2 5 17 13 41 4 13 592 281 18 8 13 13 5 0 4 10 1 13 41 29 29 4 1042 234 5 5 1 8 17 20 5 17 4 8 8 25 5 1 389 269 41 2 13 1 10 1 4 8 5 5 2 13 4 5 481 85 8 5 5 5 4 5 17 4 17 5 17 10 18 18 493 180 4 4 5 13 4 10 17 37 5 8 8 16 13 34 401 205 17 2 20 4 5 5 8 9 26 13 4 9 29 5
2025-12-29 13:54:06,530 164 20 17 0 17 32 32 13 16 26 5 5 4 8 4 146 58 8 5 25 1 5 8 10 13 1 5 2 2 5 1 180 64 9 1 2 13 5 10 26 80 10 1 5 10 20 1 82 50 1 8 1 9 5 8 9 5 13 5 1 18 5 4 593 185 29 8 5 10 9 13 20 17 5 4 5 2 13 10 40 13 32 13 5 4 1 0 8 4 2 1 4 9 2 16 65 36 4 2 16 8 8 10 10 5 4 5 1 10 4 5 1901 650 25 2 8 13 5 5 10 8 20 17 1 4 8 5 1381 541 17 5 5 0 18 10 10 20 20 29 5 5 1 2 19001 6928 106 16 40 5 20 109 146 58 20 25 1 10 1 2 8810 3809 194 58 104 32 200 541 365 122 8 85 25 2 4 13 38153 11645 34 16 41 4 49 85 125 74 5 18 4 5 5 2 2221 712 4 8 8 4 9 1 1 20 5 10 29 17 10 2 445 244 20 10 8 5 1 17 34 2 13 17 40 29 4 5 424 73 9 10 34 37 5 0 17 36 8 10 16 13 2 2 565 153 17 4 10 20 13 13 10 0 1 5 2 10 25 4 313 181 5 4 1 4 4 5 9 26 13 9 8 13 13 32 585 98 5 20 41 41 25 8 17 1 9 2 10 2 9 9 452 149 8 20 37 45 25 4 9 17 2 1 8 10 2 5 221 85 5 17 50 13 25 4 5 5 2 9 1 5 8 2
2025-12-29 13:54:06,538 185 8 13 13 8 13 17 26 5 1 2 16 17 26 13 101 2 8 8 13 4 8 5 4 5 9 2 8 13 5 1 306 145 16 10 5 5 8 9 13 26 5 10 4 36 20 8 260 65 18 20 13 10 26 26 1 5 17 2 2 26 5 4 164 74 53 45 34 10 0 0 5 18 1 0 0 1 18 9 425 136 5 20 25 10 2 5 20 10 2 8 8 5 13 17 9 9 8 20 25 8 17 17 13 20 13 17 13 10 13 5 1313 425 41 2 4 8 2 5 2 5 9 26 32 13 25 8 746 117 10 4 8 0 9 4 32 26 17 25 5 34 25 16 4778 1445 181 52 40 10 9 82 148 180 13 10 10 5 9 5 22229 18925 1237 52 17 20 50 194 706 377 61 26 25 13 1 2 34900 13253 226 4 13 1 37 81 250 113 25 4 26 10 16 13 1458 377 5 5 13 0 0 10 8 17 5 1 10 18 10 20 916 289 13 13 4 5 5 16 41 17 13 18 0 2 4 17 1033 257 13 8 9 10 8 4 8 5 13 40 18 1 9 5 320 85 10 4 1 5 26 25 40 5 4 25 5 18 4 10 802 274 5 5 1 1 34 8 1 10 9 9 20 13 17 20 45 20 17 10 18 10 9 10 2 5 0 17 9 13 8 9 520 149 2 20 1 9 2 2 18 5 1 5 2 5 1 2 185 72 13 17 13 5 9 25 8 25 5 2 25 13 5 13
2025-12-29 13:54:06,68 50 25 9 34 5 1 2 26 50 10 5 16 1 4 10 272 32 17 4 37 25 16 8 13 17 29 5 5 4 5 16 153 34 10 10 25 10 8 10 29 58 25 4 5 1 5 13 481 149 25 25 8 13 5 1 5 52 50 5 1 5 2 8 530 145 25 25 10 10 13 10 10 64 29 5 13 2 5 10 794 225 16 1 2 9 5 8 13 25 17 5 5 5 4 2 144 18 20 10 16 8 17 17 10 58 13 18 29 10 2 13 104 61 25 5 40 29 5 8 5 5 9 13 16 5 10 5 1465 362 17 1 50 25 2 13 50 37 5 9 1 2 1 10 11560 2977 10 16 41 34 53 101 65 49 41 5 10 10 1 5 8938 1714 116 40 74 50 68 149 269 202 136 17 18 1 17 18 46036 9809 25 8 16 34 5 40 144 68 53 16 10 1 8 8 1172 200 8 17 13 8 8 9 4 17 2 8 8 16 0 4 545 170 4 10 4 10 2 1 41 10 1 13 5 10 9 5 802 269 5 13 2 1 4 13 2 2 4 18 18 2 1 2 2 10 13 2 5 5 4 8 50 20 4 25 13 16 1 1 1586 514 58 10 5 2 16 10 9 8 9 10 13 5 2 2 13 2 1 2 13 13 10 18 29 53 18 10 9 8 1 1 562 146 5 13 10 18 5 2 5 1 4 5 5 4 10 5 557 193 10 2 16 18 1 5 5 26 2 8 18 16 4 16
2025-12-29 13:54:07,50 32 53 45 13 4 8 5 8 34 5 5 1 1 1 5 250 29 20 5 2 4 17 17 13 13 5 5 2 5 1 4 613 221 40 18 18 5 4 5 4 16 9 13 1 1 9 0 101 20 9 5 1 1 13 13 9 9 2 5 1 8 1 2 205 34 10 5 5 5 5 5 13 5 1 2 13 1 5 10 117 37 25 20 20 0 2 1 2 10 1 8 2 10 5 5 306 117 2 9 4 1 5 13 18 5 13 4 5 5 10 9 109 13 10 5 5 20 20 26 0 8 9 5 4 13 9 17 1305 377 8 9 25 0 25 32 26 34 2 0 1 2 4 20 8242 1576 29 49 29 10 74 98 40 53 17 13 25 13 13 9 9320 3037 45 45 82 5 173 241 170 100 64 17 26 10 1 9 41704 10728 16 13 53 10 32 73 117 41 20 4 4 1 10 2 2120 730 20 2 10 2 5 13 5 17 1 5 2 4 8 2 289 122 25 2 4 4 5 1 13 10 2 4 5 8 0 8 296 68 17 5 5 16 9 9 13 1 1 5 13 4 1 2 313 109 37 18 1 2 4 5 5 26 5 2 5 5 5 5 520 137 10 2 4 8 4 4 4 1 1 5 1 13 8 5 637 233 20 2 13 10 1 4 20 26 1 1 5 9 10 10 265 58 5 1 1 2 4 13 10 18 17 2 26 9 1 8 265 52 18 8 9 4 13 17 20 4 1 5 18 9 13 9
