timestamp_camera,people_count,timestamp_radar,total_energy,mean_energy,max_energy,active_cells,var_range,var_doppler,var_range_norm,var_doppler_norm,entropy,top1,top2,top3,top4,top5,peak_ratio_12,number_of_range_peaks,distance_between_top2_range_peaks,std_range_sum,std_doppler_sum,width_range,width_doppler,doppler_width_rel,energy_top5_ratio,doppler_pos_frac,time_diff_ms
2025-12-17 12:28:29.115,0,2025-12-17 12:28:29,5611.13675213675,17.534802350427345,1585.3345543345542,129.0,602566.8902378173,230989.963795372,0.0191383088083182,0.0073365419347772,3.0316225287303027,1585.3345543345542,773.990231990232,507.013431013431,380.5409035409035,210.7643467643468,2.048261707716892,0.0,0.0,776.2518214070852,480.614152720633,15.0,19.0,1.0,0.6162108714114234,0.598388517863265,115.0
2025-12-17 12:28:33.897,0,2025-12-17 12:28:34,5587.822954822955,17.461946733821733,804.4358974358975,133.0,576176.7102320569,129978.2845786018,0.0184531462916832,0.0041627998103306,3.304305453718487,804.4358974358975,748.1062271062272,507.8852258852259,498.18070818070817,361.3699633699633,1.0752963526937689,0.0,0.0,759.0630476001693,360.525012417449,15.0,19.0,1.0,0.5225609411009008,0.6904093520992325,103.0
2025-12-17 12:28:35.125,0,2025-12-17 12:28:35,8503.38827838828,26.573088369963376,4966.0,127.0,1990559.1189250385,1816700.576878184,0.0275290395852102,0.0251246102765146,2.0616628362251204,4966.0,993.4029304029308,303.0854700854701,292.18070818070817,197.1965811965812,4.998978609798099,0.0,0.0,1410.87175849722,1347.850354037192,15.0,19.0,1.0,0.7940206266983065,0.842817953053162,125.0
2025-12-17 12:28:36.044,0,2025-12-17 12:28:36,18186.249084249084,56.83202838827839,8665.853479853478,142.0,10155444.006367,6552393.883982206,0.0307052505790494,0.019811334292638,2.121131601506046,8665.853479853478,2827.8192918192926,1854.7008547008545,863.0,608.4029304029309,3.064500445597848,0.0,0.0,3186.76073880155,2559.7644196258,15.0,19.0,1.0,0.8148891224420208,0.8205211198896756,44.0
2025-12-17 12:28:38.033,0,2025-12-17 12:28:38,3000.191697191697,9.375599053724054,625.5409035409035,115.0,95894.21779007702,54857.70154544986,0.0106535515403385,0.0060945212784189,3.3364068131211075,625.5409035409035,522.2222222222222,219.1184371184372,145.96581196581195,116.25885225885236,1.1978442833739047,1.0,0.0,309.66791533847515,234.2172101820228,15.0,19.0,1.0,0.5430007117980477,0.410524439423148,33.0
2025-12-17 12:28:40.862,0,2025-12-17 12:28:41,94204.32600732602,294.3885187728938,26718.603174603173,126.0,103789447.48416544,99187467.22140352,0.0116953037717761,0.0111767389424091,2.808299013268491,26718.603174603173,11883.225885225886,8912.853479853478,8710.0,6294.442002442002,2.248430134431719,2.0,3.0,10187.710610542756,9959.29049789208,15.0,19.0,1.0,0.6636544964746305,0.9580813108772124,138.0
2025-12-17 12:28:41.972,0,2025-12-17 12:28:42,38709.28815628816,120.96652548840048,5999.106227106227,110.0,9826386.564499078,11667314.302398212,0.0065578801468223,0.0077864684366133,3.484007266014856,5999.106227106227,3383.4420024420024,2764.8534798534783,2546.924297924298,2187.7960927960926,1.773077896052184,1.0,0.0,3134.706774883271,3415.745058167868,15.0,19.0,1.0,0.4361258732519273,0.9264545677151702,28.0
2025-12-17 12:28:43.073,0,2025-12-17 12:28:43,20726.105006105005,64.76907814407814,3018.106227106227,158.0,2592986.8257986084,3167861.512829608,0.0060362180825201,0.0073744697645242,3.286411244660059,3018.106227106227,2627.6898656898657,1704.076923076923,1511.924297924298,1246.4420024420024,1.148577793183639,1.0,0.0,1610.2753881863214,1779.8487331314443,15.0,19.0,1.0,0.4877056887080994,0.8790761887705266,73.0
2025-12-17 12:28:45.869,0,2025-12-17 12:28:46,73386.89865689866,229.3340583028083,22216.07692307692,155.0,70797185.13912182,96077749.03066584,0.0131455548389663,0.0178396261970752,2.637340958837937,22216.07692307692,12663.689865689868,4800.948717948718,4193.700854700855,3871.8534798534783,1.754313091894795,1.0,0.0,8414.106318505954,9801.925781736252,15.0,19.0,1.0,0.6506102685234655,0.770888629966745,131.0
2025-12-17 12:28:46.993,0,2025-12-17 12:28:47,19132.986568986573,59.79058302808304,3687.372405372405,156.0,3318672.823136612,5395690.088095106,0.0090656491123395,0.014739456302103,3.1800811906781083,3687.372405372405,2086.0,2053.3833943833943,1896.8534798534783,1363.857142857143,1.7676761291326164,2.0,5.0,1821.7224879592973,2322.862477223976,15.0,19.0,1.0,0.5794948103103758,0.852387785614122,7.0
