timestamp,raw
2025-12-17 12:28:22,317 65 4 5 20 29 10 10 13 17 9 2 5 5 2 4 394 136 10 13 13 9 10 17 18 40 20 5 4 5 4 10 34 8 5 13 10 5 5 10 9 9 18 4 5 4 2 2 325 49 9 16 17 20 13 25 8 25 10 1 4 5 5 20 80 130 68 5 1 13 5 13 20 37 5 4 5 2 5 13 305 68 25 1 20 2 4 4 16 25 29 1 2 9 4 10 128 61 20 1 5 1 5 5 5 25 8 13 5 10 20 10 65 18 9 8 1 2 4 4 2 2 2 2 2 13 20 13 488 196 53 25 0 18 5 1 4 20 4 13 1 2 25 25 4820 1138 20 41 53 20 4 20 53 53 9 2 2 8 17 45 13364 3433 5 1 117 41 50 5 90 106 9 41 8 8 26 41 26596 6714 25 1 40 53 26 4 85 85 8 26 1 10 80 125 1570 290 8 0 13 8 20 5 5 5 17 16 8 5 26 8 306 100 9 5 16 20 2 5 8 26 20 5 5 4 4 5 481 149 8 1 10 1 2 4 1 5 5 4 5 8 13 5 481 89 1 4 1 9 0 9 20 5 5 2 9 10 8 2 490 169 29 29 5 2 5 5 4 2 10 4 9 2 2 8 128 52 1 29 25 34 1 13 25 34 8 16 10 13 2 4 725 178 5 5 25 4 5 13 1 5 4 5 2 5 1 5 244 136 8 17 13 26 8 4 5 5 4 20 9 5 13 10
2025-12-17 12:28:22,200 68 5 17 5 17 18 10 9 50 9 17 0 4 2 8 265 100 9 0 2 9 13 20 4 17 9 5 1 5 1 1 41 10 20 4 10 8 4 13 4 34 18 5 13 1 5 1 613 130 4 1 8 9 5 4 2 10 16 10 10 8 5 5 40 10 25 5 2 9 5 17 29 17 1 1 20 5 13 13 545 113 13 9 8 5 2 2 5 10 10 5 2 5 8 13 16 4 1 5 8 8 5 5 10 25 5 13 5 2 8 5 197 34 10 8 13 5 13 34 5 2 1 1 10 8 4 1 488 104 2 10 9 2 8 5 4 4 1 10 8 5 10 4 5266 833 26 32 32 13 16 37 41 50 4 13 17 10 5 49 12434 3250 20 25 34 8 45 65 130 169 37 5 2 5 10 89 28564 6984 8 5 17 29 34 29 106 117 25 8 5 5 5 20 1620 233 5 5 1 8 1 13 8 29 9 9 8 2 5 10 544 242 25 2 4 5 2 1 37 25 10 1 8 2 10 32 369 89 5 13 5 2 10 13 13 5 2 10 1 4 9 26 340 73 2 9 18 25 2 1 5 16 2 10 9 17 5 5 541 153 0 5 29 5 8 5 5 2 8 18 50 18 10 8 72 34 26 18 20 26 20 5 2 25 17 41 18 41 8 5 1096 305 8 10 10 5 13 5 5 8 17 5 9 4 13 2 61 4 29 32 13 34 34 26 2 29 10 5 20 5 1 13
2025-12-17 12:28:22,29 5 1 9 5 13 16 5 2 13 4 10 2 4 1 5 226 116 18 4 1 0 10 1 5 8 13 2 10 16 9 0 194 41 5 18 13 9 5 10 8 25 9 5 1 2 5 2 356 61 10 2 5 9 1 5 5 29 13 9 10 4 8 5 1 2 10 8 17 9 2 13 10 29 34 9 1 5 1 5 109 68 25 18 2 4 5 5 2 58 58 9 5 1 2 20 149 25 4 5 1 13 2 8 29 4 20 20 5 1 10 25 530 145 13 5 2 13 4 13 8 2 9 2 4 4 8 20 185 52 17 18 2 4 17 13 13 25 2 17 0 2 9 1 4580 929 1 5 65 45 34 20 50 41 9 5 1 10 61 29 8357 2341 5 10 85 32 50 32 130 74 13 10 13 2 61 20 29522 7540 17 29 5 29 34 10 81 45 9 26 10 10 20 13 1765 512 16 10 1 8 1 10 25 41 8 1 2 0 4 10 229 50 5 2 5 13 2 5 37 37 17 5 5 2 17 5 641 130 4 10 1 2 10 1 2 17 1 5 8 8 10 5 424 128 17 18 4 9 10 8 8 9 5 10 20 13 17 5 601 173 13 20 5 2 16 4 5 5 1 0 13 16 9 16 277 73 8 10 5 20 10 17 10 9 5 9 2 1 2 5 557 193 2 25 5 0 8 13 5 8 5 13 9 10 9 2 180 37 5 4 10 5 26 37 17 26 10 2 1 5 5 9
2025-12-17 12:28:22,72 65 37 13 5 10 5 20 1 10 5 8 10 4 1 2 325 82 9 5 9 16 2 5 5 1 2 13 4 29 20 9 32 25 5 0 13 18 20 25 13 9 13 13 5 10 25 20 200 50 13 2 1 9 10 20 2 8 13 5 4 2 2 10 100 26 13 5 5 8 2 37 13 2 16 5 1 5 5 5 58 8 16 4 8 25 5 5 13 26 29 5 5 9 5 10 136 18 13 17 16 5 2 5 20 25 37 41 25 16 1 1 769 169 2 8 17 20 5 1 5 50 50 10 5 1 5 17 962 340 25 4 5 5 13 10 4 8 10 13 9 5 16 10 7706 1625 13 1 18 61 68 36 53 73 5 1 25 13 4 8 2861 977 2 10 58 80 101 40 109 85 26 32 1 10 5 32 24778 6413 20 34 5 52 40 25 45 61 10 65 5 1 40 10 2866 794 34 34 13 0 5 1 5 10 17 17 13 1 5 2 200 58 26 13 10 13 9 4 9 5 2 17 4 1 5 2 194 32 25 18 2 5 5 5 8 17 5 8 5 8 1 5 1201 485 18 0 13 9 8 8 5 5 5 1 25 4 4 8 61 2 13 5 17 5 17 25 29 5 2 1 2 5 0 5 725 205 4 2 5 10 9 10 0 0 2 5 2 4 1 5 514 181 9 10 13 5 9 1 4 16 1 1 1 10 9 5 45 25 2 1 13 40 25 10 17 16 4 8 10 5 17 5
2025-12-17 12:28:23,72 16 1 5 8 16 2 4 2 25 2 5 9 4 2 1 520 130 13 4 0 1 8 2 2 25 20 25 10 2 4 8 125 17 1 13 4 9 16 37 34 18 16 10 5 10 5 1 314 89 16 13 2 4 2 8 8 5 2 16 2 4 13 4 65 5 10 10 5 20 4 1 8 8 4 5 20 8 13 17 232 89 18 10 5 16 26 16 5 8 8 5 4 10 1 0 305 157 17 17 4 2 4 8 2 20 9 2 13 9 5 2 121 13 17 5 5 17 8 5 8 40 37 4 10 25 10 29 1096 388 49 10 4 10 34 17 1 29 9 4 18 5 34 13 7208 1301 37 10 16 25 13 10 85 65 9 10 2 9 25 26 6337 2194 10 4 41 32 50 18 149 50 5 32 10 8 25 8 31705 8882 29 4 26 29 29 25 68 37 13 32 25 13 4 4 1530 493 32 9 2 1 10 1 5 26 17 2 2 10 5 5 1250 373 10 0 1 20 13 13 1 5 10 13 1 10 4 2 40 29 9 8 5 2 13 1 29 41 5 5 2 4 2 2 653 194 34 13 13 25 10 13 8 5 8 1 1 5 1 5 509 146 18 17 5 5 1 8 2 5 9 2 5 1 1 5 212 100 29 1 10 41 10 4 1 5 2 1 1 16 9 5 481 106 20 10 4 32 18 2 2 29 16 10 13 18 13 5 130 58 10 2 9 40 26 34 52 18 2 5 1 2 9 5
2025-12-17 12:28:23,296 181 13 2 5 5 5 5 5 1 2 5 1 10 5 2 242 41 13 8 13 13 5 5 17 45 5 4 29 5 1 5 32 8 9 9 2 8 5 2 9 20 13 1 5 0 5 4 221 50 2 5 5 2 5 8 2 13 2 17 1 5 13 20 52 29 10 5 8 18 0 2 8 8 1 1 1 26 40 16 557 146 10 18 8 9 5 5 4 8 10 25 1 1 26 4 10 18 5 9 5 10 4 5 17 16 18 18 13 8 1 8 260 45 29 8 5 8 5 2 5 2 10 5 1 2 8 10 676 289 10 10 8 8 10 25 10 13 1 13 8 8 4 17 7501 1341 9 13 20 17 26 10 61 29 2 40 13 50 13 8 10141 2885 4 25 80 16 50 13 113 50 9 100 18 13 13 8 35881 8762 13 2 26 26 20 5 41 20 13 40 4 1 1 2 377 104 1 5 2 5 29 34 26 20 20 5 5 10 5 5 1325 208 10 4 10 34 5 9 5 5 5 10 1 2 5 5 244 85 13 5 4 8 1 10 13 17 8 13 5 5 2 1 269 85 1 10 8 10 5 1 5 8 5 4 8 5 13 2 865 218 9 2 4 10 10 1 1 5 5 10 18 2 5 5 20 16 41 2 10 58 20 13 5 2 2 13 4 1 10 13 724 202 41 13 10 5 4 5 13 26 4 18 13 4 5 2 197 58 8 13 18 1 5 0 1 4 1 4 5 2 1 1
2025-12-17 12:28:23,185 117 40 18 17 2 5 5 2 5 5 5 2 4 1 8 260 25 9 5 1 5 13 17 8 9 5 5 5 0 2 10 305 100 16 8 8 0 2 1 9 8 1 2 2 10 5 13 100 8 9 10 2 1 1 8 10 13 2 2 5 1 0 4 85 53 34 9 10 20 9 2 17 8 1 5 1 8 4 8 898 164 20 10 13 20 1 1 5 8 9 9 1 5 5 13 65 1 13 8 10 10 1 5 8 13 25 10 5 1 5 26 18 4 4 2 26 20 2 2 1 17 5 20 2 5 9 13 1061 337 13 29 18 2 18 10 5 13 10 10 8 2 17 52 8377 1818 9 25 45 20 8 20 20 50 53 13 25 2 37 98 8080 1961 17 0 50 25 26 40 89 117 61 20 18 9 25 50 36482 8833 13 10 5 25 5 4 65 50 13 18 5 18 0 25 986 365 25 1 5 10 2 8 5 4 8 17 1 1 1 8 1010 101 13 0 10 10 10 9 13 20 5 16 5 5 5 5 405 178 16 10 8 4 10 1 1 8 5 13 2 5 1 4 490 144 10 9 5 4 2 10 20 8 20 4 2 5 10 4 725 218 17 5 13 10 13 2 2 9 2 5 45 5 9 2 218 64 37 2 5 4 29 20 1 8 8 25 13 18 5 13 421 145 26 10 4 2 26 20 29 13 2 5 13 5 5 5 122 26 5 13 25 25 9 10 10 17 0 5 4 1 13 10
2025-12-17 12:28:23,281 153 37 1 5 4 10 13 4 40 37 1 20 25 4 5 260 73 5 5 5 5 4 1 2 45 32 5 32 2 4 25 25 20 5 2 5 4 1 10 18 68 25 5 2 0 0 13 433 117 5 2 5 2 5 1 4 1 20 5 1 2 4 8 90 20 5 9 9 8 10 29 5 10 8 41 13 5 2 4 116 29 1 1 1 2 2 1 8 16 2 1 10 2 5 9 245 100 20 5 10 9 2 2 8 5 9 4 2 9 1 1 193 8 10 8 5 8 5 10 20 17 5 13 2 5 9 5 1352 405 4 29 10 17 1 1 5 9 9 4 1 13 113 130 5242 937 10 10 1 17 26 32 26 26 25 26 10 10 202 338 11965 3236 5 2 25 4 53 16 89 52 4 20 9 10 25 20 36724 8768 0 4 20 45 32 13 65 34 2 9 13 4 4 8 1521 416 25 5 1 2 4 5 5 8 10 2 10 4 8 8 1125 338 4 13 1 1 16 10 2 13 2 1 16 2 8 5 145 25 2 1 8 20 10 5 5 8 2 13 10 5 1 2 388 85 17 5 2 8 5 1 20 26 2 5 10 10 4 2 985 292 18 25 8 2 1 10 1 8 5 5 5 17 2 2 292 101 29 32 5 4 2 5 8 13 2 5 4 0 5 1 457 153 13 2 5 5 0 2 5 2 2 5 10 1 2 20 296 113 34 5 10 26 5 10 18 18 18 25 17 4 13 10
2025-12-17 12:28:23,208 61 4 18 36 34 8 4 9 5 10 8 8 32 5 1 181 113 32 10 26 9 9 8 8 9 2 26 5 2 8 1 50 17 5 2 2 5 4 8 5 13 13 10 32 9 2 1 265 117 40 5 1 16 40 26 10 10 1 5 17 32 10 26 81 29 2 9 1 5 10 5 10 5 5 4 5 5 10 5 305 101 10 2 5 25 17 17 13 5 2 5 18 5 8 9 325 37 10 10 20 13 1 2 5 2 0 25 10 0 9 5 226 36 1 10 20 29 5 8 25 26 8 16 17 2 0 5 1040 265 10 13 5 26 5 2 17 1 5 10 1 4 101 212 7956 1552 5 8 13 5 16 25 130 109 4 25 10 10 324 409 9802 2228 5 8 58 25 65 16 185 181 2 26 4 4 25 40 28305 6649 18 25 58 65 65 34 117 85 2 25 1 9 2 5 1405 505 37 10 17 25 8 4 9 8 25 25 5 2 13 5 765 170 17 20 2 0 4 8 13 17 17 5 17 1 1 17 389 125 17 5 5 17 10 5 20 8 8 10 4 5 4 1 317 40 20 1 8 26 17 13 8 13 2 1 5 8 4 5 353 194 4 13 13 0 2 0 10 5 17 16 5 2 10 5 586 98 1 5 2 4 2 1 20 13 17 8 5 1 17 16 145 58 13 1 1 1 10 10 5 2 2 13 1 13 16 8 325 72 25 25 9 18 2 4 17 18 18 4 5 10 18 2
2025-12-17 12:28:24,629 208 10 13 10 17 9 8 4 37 37 2 1 25 5 13 37 1 13 2 9 10 4 2 2 36 32 10 0 2 34 13 306 125 9 1 8 16 1 10 25 52 13 5 10 4 5 13 17 1 1 5 5 16 13 0 2 1 10 2 5 1 8 8 370 173 34 16 5 4 5 20 1 2 4 5 2 2 5 8 530 149 2 4 17 10 9 5 13 26 17 5 0 10 10 10 445 121 8 20 1 1 13 4 16 9 18 13 5 13 34 5 250 53 8 1 18 32 5 13 5 13 5 4 5 5 10 10 914 181 5 25 17 5 2 1 0 10 5 4 5 10 10 85 10693 1684 13 4 40 52 32 25 73 136 2 2 10 41 72 25 9117 2225 5 5 85 74 80 25 125 202 20 9 13 32 130 25 30706 7290 9 2 25 34 32 25 74 85 16 25 1 5 10 16 949 202 9 1 13 8 5 0 9 8 4 18 16 5 4 4 1082 281 17 13 10 1 2 10 10 13 5 2 20 1 1 13 317 98 2 5 5 1 10 2 5 5 16 5 5 1 1 10 673 218 32 9 5 18 10 4 18 9 2 2 5 13 5 20 298 109 17 17 10 9 10 1 8 17 1 16 9 5 10 8 617 149 8 9 20 13 5 1 17 5 2 1 5 0 10 8 146 90 9 25 29 9 25 9 13 5 2 1 13 10 5 1 882 337 40 17 5 8 8 2 17 10 9 5 4 20 4 4
